Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B
BBAI,BBAI,Technology,Information Technology Services,5.04,85326542.0,1.01,-8.7,-13.4,-8.36,0.43,0.43,0.43
AMD,AMD,Technology,Semiconductors,236.73,39414540.0,1.21,-6.13,-8.84,9.93,9.33,9.33,9.33
COST,Costco,Consumer Defensive,Discount Stores,940.25,2180584.0,1.04,-1.33,-4.37,8.62,2.05,2.05,2.05
JNJ,J&J,Healthcare,Drug Manufacturers - General,227.25,11028016.0,1.36,-0.02,3.23,9.83,2.51,2.51,2.51
V,Visa,Financial Services,Credit Services,321.83,11177996.0,1.47,-3.0,-1.33,-8.99,3.6,3.6,3.6
CHTR,CHTR,Communication Services,Telecom Services,206.12,7189643.0,3.13,7.62,7.53,-1.66,1.48,1.48,1.48
CL,CL,Consumer Defensive,Household & Personal Products,90.29,13913063.0,2.28,5.92,4.19,13.56,1.26,1.26,1.26
T,T,Communication Services,Telecom Services,26.21,77570408.0,1.25,4.3,11.11,5.64,2.03,2.03,2.03
TXN,Texas Inst,Technology,Semiconductors,215.55,8528265.0,0.71,-1.56,11.5,22.88,1.84,1.84,1.84
^GSPC,S&P 500,Index,Market Index,6939.03,4261589000.0,0.77,-0.43,0.34,0.62,29571.29,29571.29,29571.29
RKT,RKT,Financial Services,Mortgage Finance,17.93,86728617.0,3.74,-13.67,-14.9,-10.62,1.56,1.56,1.56
META,Meta,Communication Services,Internet Content & Information,716.5,23473277.0,0.85,-2.95,8.76,7.59,16.82,16.82,16.82
RHI,RHI,Industrials,Staffing & Employment Services,34.61,11160357.0,4.14,27.76,21.14,25.85,0.39,0.39,0.39
ARCB,ARCB,Industrials,Trucking,90.22,884139.0,2.57,5.76,0.6,19.5,0.08,0.08,0.08
MSTR,MicroStrategy,Technology,Software - Application,149.71,22560277.0,1.23,4.55,-8.22,-3.79,3.38,3.38,3.38
MSFT,Microsoft,Technology,Software - Infrastructure,430.29,57685975.0,1.1,-0.74,-7.65,-11.73,24.82,24.82,24.82
TSLA,Tesla,Consumer Cyclical,Auto Manufacturers,430.41,82001826.0,1.46,3.32,-4.15,-5.29,35.29,35.29,35.29
COIN,Coinbase,Financial Services,Financial Data & Stock Exchanges,194.74,9078770.0,0.89,-2.23,-10.24,-15.92,1.77,1.77,1.77
NIO,NIO,Consumer Cyclical,Auto Manufacturers,4.7,55836398.0,1.33,-1.47,1.29,-14.55,0.26,0.26,0.26
VZ,VZ,Communication Services,Telecom Services,44.52,123032548.0,4.46,11.83,12.65,9.39,5.48,5.48,5.48
NFLX,Netflix,Communication Services,Entertainment,83.49,45246463.0,1.01,0.4,-3.05,-10.97,3.78,3.78,3.78
TCGL,TCGL,Technology,Software - Infrastructure,172.84,1094085.0,0.45,100.14,1972.42,3148.87,0.19,0.19,0.19
ANDG,ANDG,Consumer Cyclical,Personal Services,22.45,226006.0,1.14,4.91,-2.69,-12.44,0.01,0.01,0.01
HBAN,HBAN,Financial Services,Banks - Regional,17.48,206103677.0,5.66,1.1,0.75,0.06,3.6,3.6,3.6
HG=F,Copper (銅),Other,Other,5.95,141818.0,122.98,-3.6,0.71,3.94,0.0,0.0,0.0
QCOM,Qualcomm,Technology,Semiconductors,151.59,7630390.0,0.93,-0.41,-2.71,-12.7,1.16,1.16,1.16
BTG,BTG,Basic Materials,Gold,4.9,86886631.0,1.46,-11.71,-7.37,7.46,0.43,0.43,0.43
^IXIC,Nasdaq,Index,Market Index,23461.82,7825694000.0,0.96,-0.94,-0.17,0.18,183605.0,183605.0,183605.0
SOFI,SOFI,Financial Services,Credit Services,22.81,130431007.0,2.88,-6.36,-11.76,-14.12,2.98,2.98,2.98
ORCL,Oracle,Technology,Software - Infrastructure,164.58,25070952.0,0.87,-2.62,-7.1,-16.55,4.13,4.13,4.13
JOBY,JOBY,Industrials,Airports & Air Services,10.57,53378193.0,1.26,-5.12,-24.12,-20.05,0.56,0.56,0.56
SMCI,Super Micro,Technology,Computer Hardware,29.11,23871478.0,0.94,-3.35,-8.17,-1.82,0.69,0.69,0.69
ADBE,Adobe,Technology,Software - Application,293.25,5403272.0,1.13,0.55,-2.6,-16.81,1.58,1.58,1.58
ONDS,ONDS,Technology,Communication Equipment,10.36,78450585.0,0.89,-8.07,-14.87,15.24,0.81,0.81,0.81
AAOI,AAOI,Technology,Communication Equipment,43.61,11949256.0,2.02,10.21,22.09,21.07,0.52,0.52,0.52
AAPL,Apple,Technology,Consumer Electronics,259.48,79605051.0,1.56,0.46,4.61,-4.98,20.66,20.66,20.66
OPEN,OPEN,Real Estate,Real Estate Services,5.15,52052019.0,1.15,-7.71,-14.31,-11.82,0.27,0.27,0.27
HRC=F,Steel (熱軋鋼),Other,Other,977.0,76.0,0.73,0.51,3.72,8.08,0.0,0.0,0.0
WMT,Walmart,Consumer Defensive,Discount Stores,119.14,19200372.0,1.0,1.47,1.2,6.45,2.29,2.29,2.29
BTC-USD,Bitcoin,Crypto,Cryptocurrency,84050.59,71889502208.0,1.6,-0.6,-2.91,-7.14,6042355.34,6042355.34,6042355.34
VALE,VALE,Basic Materials,Other Industrial Metals & Mining,16.07,66912344.0,1.36,-5.14,-0.68,22.67,1.08,1.08,1.08
XOM,Exxon Mobil,Energy,Oil & Gas Integrated,141.4,29584856.0,1.48,0.63,4.76,16.87,4.18,4.18,4.18
GC=F,Gold (黃金),Other,Other,4895.5,491393.0,10.94,-7.95,-1.62,12.02,2.41,2.41,2.41
AVGO,Broadcom,Technology,Semiconductors,331.3,28035563.0,1.13,0.17,3.52,-5.3,9.29,9.29,9.29
U,U,Technology,Software - Application,29.1,85873337.0,11.63,-24.22,-31.27,-35.52,2.5,2.5,2.5
LRCX,Lam Research,Technology,Semiconductor Equipment & Materials,233.46,18128677.0,1.39,-5.93,7.12,34.34,4.23,4.23,4.23
GME,GME,Consumer Cyclical,Specialty Retail,23.88,15844596.0,0.98,4.69,3.87,16.49,0.38,0.38,0.38
^DJI,Dow Jones,Index,Market Index,48892.47,761991988.0,1.46,-0.36,-0.42,1.09,37255.67,37255.67,37255.67
PANW,Palo Alto,Technology,Software - Infrastructure,176.97,7209344.0,1.07,0.44,-1.78,-5.29,1.28,1.28,1.28
ASGN,ASGN,Technology,Information Technology Services,52.09,758719.0,1.73,4.91,2.06,5.75,0.04,0.04,0.04
SNDK,SNDK,Technology,Computer Hardware,576.25,40148899.0,2.28,6.85,21.62,139.88,23.14,23.14,23.14
MA,Mastercard,Financial Services,Credit Services,538.79,4306304.0,0.87,-0.91,2.68,-6.69,2.32,2.32,2.32
MU,Micron,Technology,Semiconductors,414.88,49931911.0,1.34,-4.8,3.81,41.78,20.72,20.72,20.72
LLY,Eli Lilly,Healthcare,Drug Manufacturers - General,1037.15,3295243.0,1.27,1.27,-2.55,-3.95,3.42,3.42,3.42
CRM,Salesforce,Technology,Software - Application,212.29,11068255.0,1.03,-0.84,-6.91,-20.17,2.35,2.35,2.35
ACMR,ACMR,Technology,Semiconductor Equipment & Materials,58.12,2407798.0,2.25,6.29,16.59,44.58,0.14,0.14,0.14
MOG-A,MOG-A,Industrials,Aerospace & Defense,305.35,357890.0,1.69,6.02,4.72,24.02,0.11,0.11,0.11
DIS,Disney,Communication Services,Entertainment,112.8,17789887.0,1.83,1.09,1.64,-1.73,2.01,2.01,2.01
BBWI,BBWI,Consumer Cyclical,Specialty Retail,21.8,5862693.0,1.46,5.16,-1.8,7.97,0.13,0.13,0.13
APD,APD,Basic Materials,Specialty Chemicals,272.5,2571149.0,1.58,6.44,4.27,9.52,0.7,0.7,0.7
IBRX,IBRX,Healthcare,Biotechnology,6.25,28807190.0,0.68,5.75,-3.1,215.66,0.18,0.18,0.18
^VIX,VIX,Index,Market Index,17.44,0.0,0.0,3.32,8.39,21.7,0.0,0.0,0.0
TSM,TSMC,Technology,Semiconductors,330.56,11415750.0,0.97,-2.65,-1.29,10.34,3.77,3.77,3.77
CL=F,Crude Oil (原油),Other,Other,65.75,416551.0,1.27,0.5,7.66,13.46,0.03,0.03,0.03
CRWV,CoreWeave,Technology,Software - Infrastructure,93.19,23813721.0,0.64,-6.37,0.23,26.1,2.22,2.22,2.22
F,F,Consumer Cyclical,Auto Manufacturers,13.88,65993811.0,0.99,-0.86,2.36,4.91,0.92,0.92,0.92
PHYS,PHYS,Other,Other,36.46,48237720.0,2.91,-10.92,-4.23,9.79,1.76,1.76,1.76
BEP,BEP,Utilities,Utilities - Renewable,29.83,1236297.0,1.97,4.85,5.22,10.85,0.04,0.04,0.04
CACC,CACC,Financial Services,Credit Services,498.24,308673.0,2.03,10.42,11.86,10.64,0.15,0.15,0.15
PLTR,Palantir,Technology,Software - Infrastructure,146.59,46448058.0,1.26,-3.47,-13.57,-18.94,6.81,6.81,6.81
