Date,Code,Name,EntryPrice,PctChange,Note
2026-01-19,2115,六暉-KY,26.95,10.0,漲停
2026-01-19,3037,欣興,301.0,9.85,漲停
2026-01-19,3049,精金,8.38,9.97,漲停
2026-01-19,3135,凌航,134.0,9.84,漲停
2026-01-19,3189,景碩,211.5,9.87,漲停
2026-01-19,3308,聯德,26.3,9.81,漲停
2026-01-19,3535,晶彩科,106.5,9.91,漲停
2026-01-19,6285,啟碁,118.5,9.72,漲停
2026-01-19,6415,矽力*-KY,238.5,9.91,漲停
2026-01-19,6671,三能-KY,40.4,9.93,漲停
2026-01-19,6116,彩晶,10.8,9.87,漲停
2026-01-19,6155,鈞寶,61.1,9.89,漲停
2026-01-19,6226,光鼎,10.05,9.84,漲停
2026-01-19,6706,惠特,133.0,9.92,漲停
2026-01-19,6770,力積電,62.0,9.93,漲停
2026-01-19,6806,森崴能源,51.7,10.0,漲停
2026-01-19,6873,泓德能源,124.0,9.73,漲停
2026-01-19,7780,大研生醫*,20.35,10.0,漲停
2026-01-19,7795,長廣,328.5,12.5,漲停
2026-01-19,8046,南電,318.0,9.84,漲停
2026-01-19,8110,華東,88.0,10.0,漲停
2026-01-19,8131,福懋科,76.4,9.93,漲停
2026-01-19,4540,全球傳動,42.6,9.94,漲停
2026-01-19,8024,佑華,13.85,9.92,漲停
2026-01-20,6751,智聯服務,65.3,9.93,漲停
2026-01-20,7777,能率亞洲,28.25,9.92,漲停
2026-01-20,6435,大中,139.0,9.88,漲停
2026-01-20,6510,精測,2715.0,9.92,漲停
2026-01-20,6548,長科*,55.3,9.94,漲停
2026-01-20,3339,泰谷,31.25,9.84,漲停
2026-01-20,3434,哲固,34.8,9.95,漲停
2026-01-20,5381,合正,33.45,9.85,漲停
2026-01-20,4939,亞電,43.2,9.92,漲停
2026-01-20,4971,IET-KY,372.0,9.9,漲停
2026-01-20,4979,華星光,290.5,9.83,漲停
2026-01-20,5302,太欣,13.5,9.76,漲停
2026-01-20,5340,建榮,101.5,9.61,漲停
2026-01-20,4130,健亞,33.35,9.88,漲停
2026-01-20,3081,聯亞,708.0,9.94,漲停
2026-01-20,3317,尼克森,54.7,9.84,漲停
2026-01-20,6217,中探針,63.8,10.0,漲停
2026-01-20,8074,鉅橡,65.5,9.9,漲停
2026-01-20,8086,宏捷科,121.5,9.95,漲停
2026-01-20,8927,北基,27.85,9.86,漲停
2026-01-20,8933,愛地雅,8.0,9.89,漲停
2026-01-20,1526,日馳,22.6,9.98,漲停
2026-01-20,1445,大宇,13.55,9.72,漲停
2026-01-20,1513,中興電,176.5,9.97,漲停
2026-01-20,2426,鼎元,20.15,9.81,漲停
2026-01-20,2455,全新,184.5,9.82,漲停
2026-01-20,2457,飛宏,33.65,9.97,漲停
2026-01-20,2481,強茂,97.6,9.91,漲停
2026-01-20,3494,誠研,9.93,9.97,漲停
2026-01-20,3543,州巧,50.3,9.83,漲停
2026-01-20,3049,精金,9.21,9.9,漲停
2026-01-20,3051,力特,26.75,9.86,漲停
2026-01-20,3016,嘉晶,66.0,10.0,漲停
2026-01-20,1802,台玻,50.5,9.9,漲停
2026-01-20,1809,中釉,27.5,10.0,漲停
2026-01-20,2059,川湖,3640.0,9.97,漲停
2026-01-20,4770,上品,249.5,9.91,漲停
2026-01-20,4912,聯德控股-KY,98.8,9.9,漲停
2026-01-20,6282,康舒,63.8,10.0,漲停
2026-01-20,6285,啟碁,130.0,9.7,漲停
2026-01-20,6443,元晶,40.8,9.97,漲停
2026-01-20,8249,菱光,58.9,9.89,漲停
2026-01-20,6753,龍德造船,147.0,9.7,漲停
2026-01-20,6770,力積電,68.2,10.0,漲停
2026-01-20,7780,大研生醫*,22.35,9.83,漲停
2026-01-21,3710,連展投控,6.42,9.93,漲停
2026-01-21,6597,立誠,61.7,9.98,漲停
2026-01-21,6435,大中,152.5,9.71,漲停
2026-01-21,6510,精測,2980.0,9.76,漲停
2026-01-21,3234,光環,51.1,9.89,漲停
2026-01-21,4533,協易機,32.15,9.91,漲停
2026-01-21,4923,力士,38.7,9.94,漲停
2026-01-21,6126,信音,37.65,9.93,漲停
2026-01-21,6129,普誠,16.5,10.0,漲停
2026-01-21,7777,能率亞洲,31.05,9.91,漲停
2026-01-21,8074,鉅橡,72.0,9.92,漲停
2026-01-21,8093,保銳,19.65,9.78,漲停
2026-01-21,3016,嘉晶,72.6,10.0,漲停
2026-01-21,2363,矽統,56.9,9.85,漲停
2026-01-21,2489,瑞軒,21.05,9.92,漲停
2026-01-21,2645,長榮航太,177.0,9.94,漲停
2026-01-21,2444,兆勁,13.65,9.64,漲停
2026-01-21,2457,飛宏,37.0,9.96,漲停
2026-01-21,8933,愛地雅,8.8,10.0,漲停
2026-01-21,1337,再生-KY,5.33,9.9,漲停
2026-01-21,1473,台南,27.1,9.94,漲停
2026-01-21,1514,亞力,139.5,9.84,漲停
2026-01-21,3043,科風,24.9,9.93,漲停
2026-01-21,3049,精金,10.1,9.66,漲停
2026-01-21,4540,全球傳動,49.85,9.92,漲停
2026-01-21,4934,太極,16.65,9.9,漲停
2026-01-21,3494,誠研,10.9,9.77,漲停
2026-01-21,3518,柏騰,23.45,9.84,漲停
2026-01-21,3704,合勤控,39.65,9.99,漲停
2026-01-21,4426,利勤,10.0,9.89,漲停
2026-01-21,8201,無敵,15.75,9.76,漲停
2026-01-21,6753,龍德造船,161.5,9.86,漲停
2026-01-21,7780,大研生醫*,24.55,9.84,漲停
2026-01-22,6751,智聯服務,69.6,9.95,漲停
2026-01-22,3624,光頡,67.6,9.92,漲停
2026-01-22,3710,連展投控,7.06,9.97,漲停
2026-01-22,4939,亞電,51.3,9.85,漲停
2026-01-22,3211,順達,306.0,9.87,漲停
2026-01-22,3234,光環,56.2,9.98,漲停
2026-01-22,3287,廣寰科,32.1,9.93,漲停
2026-01-22,6492,生華科,50.6,10.0,漲停
2026-01-22,6548,長科*,58.6,9.94,漲停
2026-01-22,4533,協易機,35.35,9.95,漲停
2026-01-22,4563,百德,62.2,9.89,漲停
2026-01-22,4577,達航科技,61.4,9.84,漲停
2026-01-22,3556,禾瑞亞,41.95,9.96,漲停
2026-01-22,8929,富堡,18.2,9.97,漲停
2026-01-22,7777,能率亞洲,34.15,9.98,漲停
2026-01-22,1609,大亞,47.3,10.0,漲停
2026-01-22,1337,再生-KY,5.86,9.94,漲停
2026-01-22,1471,首利,11.05,9.95,漲停
2026-01-22,1503,士電,237.0,9.98,漲停
2026-01-22,2301,光寶科,177.0,9.94,漲停
2026-01-22,2308,台達電,1245.0,9.69,漲停
2026-01-22,2356,英業達,51.2,9.99,漲停
2026-01-22,2489,瑞軒,23.15,9.98,漲停
2026-01-22,2492,華新科,157.5,9.76,漲停
2026-01-22,2444,兆勁,15.0,9.89,漲停
2026-01-22,6142,友勁,10.95,9.61,漲停
2026-01-22,6155,鈞寶,62.8,9.98,漲停
2026-01-22,6202,盛群,44.2,9.95,漲停
2026-01-22,3044,健鼎,346.5,10.0,漲停
2026-01-22,3049,精金,11.1,9.9,漲停
2026-01-22,3338,泰碩,56.5,9.92,漲停
2026-01-22,6285,啟碁,141.0,9.73,漲停
2026-01-22,6805,富世達,1410.0,9.73,漲停
2026-01-22,6834,天二科技,36.3,10.0,漲停
2026-01-22,3533,嘉澤,1460.0,9.77,漲停
2026-01-22,3543,州巧,51.3,9.85,漲停
2026-01-22,3653,健策,2560.0,9.87,漲停
2026-01-22,7780,大研生醫*,27.0,9.98,漲停
2026-01-22,7795,長廣,385.0,18.28,漲停
2026-01-22,8021,尖點,242.0,10.0,漲停
2026-01-23,5291,邑昇,38.4,9.87,漲停
2026-01-23,4534,慶騰,21.75,9.85,漲停
2026-01-23,4563,百德,68.4,9.97,漲停
2026-01-23,6727,亞泰金屬,189.0,9.57,漲停
2026-01-23,3162,精確,65.0,9.98,漲停
2026-01-23,3228,金麗科,131.0,9.62,漲停
2026-01-23,3306,鼎天,54.2,9.94,漲停
2026-01-23,3491,昇達科,1080.0,9.53,漲停
2026-01-23,3630,新鉅科,35.0,9.89,漲停
2026-01-23,4121,優盛,16.55,9.97,漲停
2026-01-23,6423,億而得,103.5,9.64,漲停
2026-01-23,6492,生華科,55.6,9.88,漲停
2026-01-23,7717,萊德光電-KY,530.0,9.84,漲停
2026-01-23,8477,創業家,13.2,10.0,漲停
2026-01-23,1455,集盛,8.8,10.0,漲停
2026-01-23,1468,昶和,13.2,10.0,漲停
2026-01-23,1471,首利,12.15,9.95,漲停
2026-01-23,2431,聯昌,14.6,9.77,漲停
2026-01-23,2453,凌群,63.2,9.91,漲停
2026-01-23,2454,聯發科,1630.0,9.76,漲停
2026-01-23,2484,希華,30.65,9.86,漲停
2026-01-23,1623,大東電,340.0,15.25,漲停
2026-01-23,2486,一詮,105.5,9.9,漲停
2026-01-23,2313,華通,171.0,9.97,漲停
2026-01-23,2352,佳世達,28.2,9.94,漲停
2026-01-23,2355,敬鵬,39.35,9.92,漲停
2026-01-23,2367,燿華,44.1,9.98,漲停
2026-01-23,3041,揚智,28.85,9.9,漲停
2026-01-23,6271,同欣電,153.0,9.68,漲停
2026-01-23,6285,啟碁,155.0,9.93,漲停
2026-01-23,6526,達發,470.5,9.93,漲停
2026-01-23,3532,台勝科,146.5,9.74,漲停
2026-01-23,4949,有成精密,45.2,9.98,漲停
2026-01-23,5269,祥碩,1350.0,9.76,漲停
2026-01-23,6792,詠業,60.2,9.85,漲停
2026-01-23,6869,雲豹能源,118.0,9.77,漲停
2026-01-23,5484,慧友,45.3,9.95,漲停
2026-01-23,6133,金橋,23.2,9.95,漲停
2026-01-23,8045,達運光電,79.7,9.93,漲停
2026-01-23,8131,福懋科,77.6,9.92,漲停
2026-01-23,8438,昶昕,69.3,10.0,漲停
2026-01-26,3564,其陽,54.6,9.86,漲停
2026-01-26,4534,慶騰,23.9,9.89,漲停
2026-01-26,6609,瀧澤科,48.05,9.95,漲停
2026-01-26,6640,均華,790.0,9.87,漲停
2026-01-26,6716,應廣,55.8,9.84,漲停
2026-01-26,2740,天蔥,34.5,9.87,漲停
2026-01-26,3630,新鉅科,38.5,10.0,漲停
2026-01-26,6125,廣運,75.3,9.93,漲停
2026-01-26,6134,萬旭,34.3,9.94,漲停
2026-01-26,6190,萬泰科,56.9,9.85,漲停
2026-01-26,6217,中探針,67.3,9.97,漲停
2026-01-26,3228,金麗科,144.0,9.92,漲停
2026-01-26,3260,威剛,345.5,9.86,漲停
2026-01-26,6510,精測,3220.0,9.9,漲停
2026-01-26,5230,雷笛克光學,19.4,9.92,漲停
2026-01-26,2337,旺宏,76.2,9.96,漲停
2026-01-26,2344,華邦電,113.0,9.71,漲停
2026-01-26,2367,燿華,48.5,9.98,漲停
2026-01-26,2486,一詮,116.0,9.95,漲停
2026-01-26,2489,瑞軒,24.2,10.0,漲停
2026-01-26,2515,中工,14.5,9.85,漲停
2026-01-26,8096,擎亞,53.1,9.82,漲停
2026-01-26,8155,博智,202.5,9.76,漲停
2026-01-26,8477,創業家,14.5,9.85,漲停
2026-01-26,8935,邦泰,21.6,9.92,漲停
2026-01-26,1301,台塑,48.8,9.91,漲停
2026-01-26,1526,日馳,23.3,9.91,漲停
2026-01-26,1710,東聯,13.75,10.0,漲停
2026-01-26,3006,晶豪科,156.0,9.86,漲停
2026-01-26,3023,信邦,210.0,9.95,漲停
2026-01-26,1809,中釉,27.75,9.9,漲停
2026-01-26,6133,金橋,25.5,9.91,漲停
2026-01-26,6153,嘉聯益,18.55,9.76,漲停
2026-01-26,6202,盛群,48.4,10.0,漲停
2026-01-26,6209,今國光,73.4,9.88,漲停
2026-01-26,6446,藥華藥,660.0,10.0,漲停
2026-01-26,6505,台塑化,52.2,9.89,漲停
2026-01-26,6657,華安,53.3,9.9,漲停
2026-01-26,3645,達邁,73.0,9.94,漲停
2026-01-26,3694,海華,67.1,10.0,漲停
2026-01-26,3715,定穎投控,155.5,9.89,漲停
2026-01-26,1326,台化,38.95,9.87,漲停
2026-01-26,1447,力鵬,5.72,10.0,漲停
2026-01-26,1455,集盛,9.68,10.0,漲停
2026-01-26,1471,首利,13.35,9.88,漲停
2026-01-26,7717,萊德光電-KY,583.0,10.0,漲停
2026-01-26,4934,太極,17.9,9.82,漲停
2026-01-26,4949,有成精密,49.7,9.96,漲停
2026-01-26,4967,十銓,225.5,10.0,漲停
2026-01-26,4976,佳凌,35.1,9.86,漲停
2026-01-26,8045,達運光電,87.6,9.91,漲停
2026-01-26,8110,華東,83.0,9.93,漲停
2026-01-26,8131,福懋科,85.3,9.92,漲停
