Date,Code,Name,EntryPrice,PctChange,Note
2026-02-26,6588,東典光電,114.0,9.62,漲停
2026-02-26,6739,竹陞科技,1095.0,9.61,漲停
2026-02-26,3632,研勤,10.2,9.91,漲停
2026-02-26,3691,碩禾,129.0,9.79,漲停
2026-02-26,3693,營邦,454.0,9.93,漲停
2026-02-26,3707,漢磊,61.2,9.87,漲停
2026-02-26,3709,鑫聯大投控,76.3,9.94,漲停
2026-02-26,4768,晶呈科技,465.0,9.93,漲停
2026-02-26,3147,大綜,181.5,10.0,漲停
2026-02-26,2316,楠梓電,112.5,9.76,漲停
2026-02-26,2338,光罩,49.2,9.94,漲停
2026-02-26,2360,致茂,1380.0,9.96,漲停
2026-02-26,2367,燿華,64.5,9.88,漲停
2026-02-26,1735,日勝化,18.85,9.91,漲停
2026-02-26,1466,聚隆,19.95,9.92,漲停
2026-02-26,1471,首利,13.6,9.68,漲停
2026-02-26,2489,瑞軒,39.6,10.0,漲停
2026-02-26,1717,長興,69.0,9.87,漲停
2026-02-26,6894,衛司特,280.5,10.0,漲停
2026-02-26,6907,雅特力-KY,85.6,9.88,漲停
2026-02-26,7734,印能科技,1825.0,9.94,漲停
2026-02-26,7751,竑騰,1215.0,9.95,漲停
2026-02-26,2406,國碩,33.05,9.98,漲停
2026-02-26,2444,兆勁,13.65,9.64,漲停
2026-02-26,2455,全新,217.5,9.85,漲停
2026-02-26,2467,志聖,321.0,9.93,漲停
2026-02-26,3030,德律,223.5,9.83,漲停
2026-02-26,3049,精金,10.4,9.59,漲停
2026-02-26,3092,鴻碩,32.15,9.91,漲停
2026-02-26,3138,耀登,198.0,10.0,漲停
2026-02-26,8048,德勝,61.9,9.95,漲停
2026-02-26,8289,泰藝,35.25,9.98,漲停
2026-02-26,6257,矽格,150.5,9.85,漲停
2026-02-26,6443,元晶,45.1,10.0,漲停
2026-02-26,6456,GIS-KY,47.75,9.9,漲停
2026-02-26,6526,達發,517.0,10.0,漲停
2026-02-26,4977,眾達-KY,173.0,9.84,漲停
2026-02-26,8039,台虹,97.0,9.98,漲停
2026-02-26,8150,南茂,71.5,10.0,漲停
2026-02-26,8438,昶昕,69.4,9.98,漲停
2026-02-26,6112,邁達特,48.45,9.99,漲停
2026-02-26,6141,柏承,12.4,9.73,漲停
2026-02-26,6689,伊雲谷,66.3,9.95,漲停
2026-02-26,6691,洋基工程,683.0,9.98,漲停
2026-02-26,6706,惠特,133.5,9.88,漲停
2026-02-26,6789,采鈺,342.0,9.97,漲停
2026-02-26,6805,富世達,1710.0,9.97,漲停
2026-02-26,6830,汎銓,285.0,9.83,漲停
2026-02-26,6861,睿生光電,114.0,9.62,漲停
2026-02-26,3450,聯鈞,309.5,9.95,漲停
2026-02-26,3535,晶彩科,127.5,9.91,漲停
2026-02-26,3563,牧德,570.0,9.83,漲停
2026-02-26,3576,聯合再生,22.1,9.95,漲停
2026-02-27,6187,萬潤,547.0,9.84,漲停
2026-02-27,6217,中探針,93.7,9.98,漲停
2026-02-27,6223,旺矽,2945.0,9.89,漲停
2026-02-27,3354,律勝,26.6,9.92,漲停
2026-02-27,3357,臺慶科,183.5,9.88,漲停
2026-02-27,3147,大綜,181.5,10.0,漲停
2026-02-27,5011,久陽,13.3,9.92,漲停
2026-02-27,5291,邑昇,53.4,9.88,漲停
2026-02-27,6423,億而得,90.4,9.98,漲停
2026-02-27,6546,正基,77.0,10.0,漲停
2026-02-27,6588,東典光電,114.0,9.62,漲停
2026-02-27,6739,竹陞科技,1095.0,9.61,漲停
2026-02-27,3632,研勤,10.2,9.91,漲停
2026-02-27,3691,碩禾,129.0,9.79,漲停
2026-02-27,3693,營邦,454.0,9.93,漲停
2026-02-27,3707,漢磊,61.2,9.87,漲停
2026-02-27,3709,鑫聯大投控,76.3,9.94,漲停
2026-02-27,4768,晶呈科技,465.0,9.93,漲停
2026-02-27,1735,日勝化,18.85,9.91,漲停
2026-02-27,1717,長興,69.0,9.87,漲停
2026-02-27,2316,楠梓電,112.5,9.76,漲停
2026-02-27,2338,光罩,49.2,9.94,漲停
2026-02-27,2360,致茂,1380.0,9.96,漲停
2026-02-27,2367,燿華,64.5,9.88,漲停
2026-02-27,6894,衛司特,280.5,10.0,漲停
2026-02-27,6907,雅特力-KY,85.6,9.88,漲停
2026-02-27,7734,印能科技,1825.0,9.94,漲停
2026-02-27,7751,竑騰,1215.0,9.95,漲停
2026-02-27,8048,德勝,61.9,9.95,漲停
2026-02-27,8289,泰藝,35.25,9.98,漲停
2026-02-27,1466,聚隆,19.95,9.92,漲停
2026-02-27,1471,首利,13.6,9.68,漲停
2026-02-27,2406,國碩,33.05,9.98,漲停
2026-02-27,2444,兆勁,13.65,9.64,漲停
2026-02-27,2455,全新,217.5,9.85,漲停
2026-02-27,2467,志聖,321.0,9.93,漲停
2026-02-27,2489,瑞軒,39.6,10.0,漲停
2026-02-27,8039,台虹,97.0,9.98,漲停
2026-02-27,8150,南茂,71.5,10.0,漲停
2026-02-27,8438,昶昕,69.4,9.98,漲停
2026-02-27,4977,眾達-KY,173.0,9.84,漲停
2026-02-27,6257,矽格,150.5,9.85,漲停
2026-02-27,6443,元晶,45.1,10.0,漲停
2026-02-27,6456,GIS-KY,47.75,9.9,漲停
2026-02-27,6526,達發,517.0,10.0,漲停
2026-02-27,6689,伊雲谷,66.3,9.95,漲停
2026-02-27,6691,洋基工程,683.0,9.98,漲停
2026-02-27,6706,惠特,133.5,9.88,漲停
2026-02-27,6789,采鈺,342.0,9.97,漲停
2026-02-27,6805,富世達,1710.0,9.97,漲停
2026-02-27,6830,汎銓,285.0,9.83,漲停
2026-02-27,6861,睿生光電,114.0,9.62,漲停
2026-02-27,3030,德律,223.5,9.83,漲停
2026-02-27,3049,精金,10.4,9.59,漲停
2026-02-27,3092,鴻碩,32.15,9.91,漲停
2026-02-27,3138,耀登,198.0,10.0,漲停
2026-02-27,3450,聯鈞,309.5,9.95,漲停
2026-02-27,3535,晶彩科,127.5,9.91,漲停
2026-02-27,3563,牧德,570.0,9.83,漲停
2026-02-27,3576,聯合再生,22.1,9.95,漲停
2026-02-27,6112,邁達特,48.45,9.99,漲停
2026-02-27,6141,柏承,12.4,9.73,漲停
