Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
ALAB,ALAB,Technology,Semiconductors,287.48,10102085.0,1.55,17.69,28.29,49.75,2.9,2.9,2.9,49.28
AMZN,Amazon,Consumer Cyclical,Internet Retail,265.01,34425988.0,0.93,2.19,-1.9,6.04,9.12,9.12,9.12,2850.74
QCOM,Qualcomm,Technology,Semiconductors,202.51,18716867.0,0.8,3.53,-5.0,49.39,3.79,3.79,3.79,213.45
SMMT,SMMT,Healthcare,Biotechnology,17.89,4557472.0,1.64,12.87,-4.79,-32.18,0.08,0.08,0.08,13.89
^IXIC,Nasdaq,Index,Market Index,26270.36,8330197000.0,0.84,1.54,-0.5,8.29,218837.27,218837.27,218837.27,0.0
T,T,Communication Services,Telecom Services,24.93,40327863.0,1.06,-0.2,0.77,-3.67,1.01,1.01,1.01,173.22
COST,Costco,Consumer Defensive,Discount Stores,1074.01,1949824.0,0.94,-1.86,3.96,6.78,2.09,2.09,2.09,476.49
W,W,Consumer Cyclical,Internet Retail,64.72,7889856.0,1.56,12.75,7.76,-19.17,0.51,0.51,0.51,8.54
DYN,DYN,Healthcare,Biotechnology,17.56,1929801.0,1.52,10.3,-4.77,-8.59,0.03,0.03,0.03,2.9
PPTA,PPTA,Basic Materials,Other Precious Metals & Mining,27.51,2791423.0,1.67,11.65,-13.41,-9.33,0.08,0.08,0.08,3.44
INTC,Intel,Technology,Semiconductors,118.96,161635367.0,1.22,7.36,-1.11,79.54,19.23,19.23,19.23,597.89
CRM,Salesforce,Technology,Software - Application,180.1,12430490.0,0.93,0.38,8.6,-3.75,2.24,2.24,2.24,147.33
LRCX,Lam Research,Technology,Semiconductor Equipment & Materials,292.09,8547772.0,1.03,6.84,-1.13,13.05,2.5,2.5,2.5,365.28
MARA,MARA,Financial Services,Capital Markets,13.15,51324469.0,1.33,5.71,3.14,17.1,0.67,0.67,0.67,5.01
SMCI,Super Micro,Technology,Computer Hardware,33.46,37052465.0,1.37,9.49,4.56,17.69,1.24,1.24,1.24,20.12
AMD,AMD,Technology,Semiconductors,447.58,35425772.0,1.16,8.1,0.47,57.33,15.86,15.86,15.86,729.82
RIVN,RIVN,Consumer Cyclical,Auto Manufacturers,13.73,41665270.0,1.27,6.43,-3.78,-19.94,0.57,0.57,0.57,18.44
OKLO,OKLO,Utilities,Utilities - Independent Power Producers,62.58,13454007.0,1.0,11.99,-10.16,-0.05,0.84,0.84,0.84,10.89
ARM,ARM,Technology,Semiconductors,256.73,17806995.0,1.89,15.05,16.06,46.29,4.57,4.57,4.57,273.16
LPG,LPG,Energy,Oil & Gas Midstream,47.72,1532864.0,2.33,12.76,17.45,34.27,0.07,0.07,0.07,2.04
RDW,RDW,Industrials,Aerospace & Defense,14.77,52107513.0,0.91,6.18,28.88,43.26,0.77,0.77,0.77,2.94
^DJI,Dow Jones,Index,Market Index,50009.35,513237506.0,1.01,1.31,0.64,1.75,25666.67,25666.67,25666.67,0.0
RXO,RXO,Industrials,Trucking,23.85,6354001.0,1.59,12.87,20.39,21.81,0.15,0.15,0.15,3.93
MA,Mastercard,Financial Services,Credit Services,498.04,2920702.0,0.87,-0.33,1.51,-2.6,1.45,1.45,1.45,440.06
HRC=F,Steel (熱軋鋼),Index,Market Index,1117.0,155.0,5.5,3.43,3.62,6.69,0.0,0.0,0.0,0.0
POET,POET,Technology,Semiconductors,14.78,50682729.0,0.58,13.08,2.85,44.2,0.75,0.75,0.75,2.26
^GSPC,S&P 500,Index,Market Index,7432.97,3198655000.0,0.58,1.08,-0.15,5.22,23775.51,23775.51,23775.51,0.0
BTC-USD,Bitcoin,Crypto,Cryptocurrency,77405.09,26585634816.0,0.87,0.85,-2.1,2.15,2057863.56,2057863.56,2057863.56,0.0
^VIX,VIX,Index,Market Index,17.44,0.0,0.0,-3.43,-2.41,-10.56,0.0,0.0,0.0,0.0
HG=F,Copper (銅),Index,Market Index,6.32,263.0,0.24,2.58,-4.69,5.37,0.0,0.0,0.0,0.0
LSCC,LSCC,Technology,Semiconductors,138.74,3957953.0,1.6,11.67,10.42,18.53,0.55,0.55,0.55,19.01
CLSK,CLSK,Financial Services,Capital Markets,15.4,40885055.0,1.91,4.83,15.79,33.8,0.63,0.63,0.63,3.95
GH,GH,Healthcare,Diagnostics & Research,114.97,4432390.0,2.97,17.09,16.76,27.24,0.51,0.51,0.51,15.25
WMT,Walmart,Consumer Defensive,Discount Stores,130.85,28101503.0,1.61,-2.5,-0.47,0.96,3.68,3.68,3.68,1043.0
ENPH,ENPH,Technology,Solar,53.15,10868003.0,0.79,13.67,26.55,58.09,0.58,0.58,0.58,7.01
^SOX,PHLX Semi,Index,Market Index,11813.29,0.0,0.0,4.49,-1.7,22.45,0.0,0.0,0.0,0.0
SA,SA,Basic Materials,Gold,30.65,1235191.0,1.22,11.01,-7.85,-0.33,0.04,0.04,0.04,3.3
