Code,Name,Close,Volume,Daily_Amount_B,Daily_Chg%,Vol_Increase,Sector,Industry,RVOL,Weekly_Chg%,Monthly_Chg%
7732.TW,金興精密,40.0,30096.0,0.0120104,-0.4975124378109453,False,一般,一般,0,0,0
7736.TW,虎山,88.8,20988.0,0.01861635,2.422145328719723,True,一般,一般,0,0,0
7740.TW,熙特爾-創,157.0,81435.0,0.1279889,-0.6329113924050633,False,一般,一般,0,0,0
7749.TW,意騰-KY,471.5,538898.0,2.56302259,2.0562770562770565,True,一般,一般,0,0,0
7750.TW,新代,853.0,143891.0,1.22791438,-2.847380410022779,True,一般,一般,0,0,0
7765.TW,中華資安,284.5,31463.0,0.08963127,-1.215277777777778,False,一般,一般,0,0,0
7769.TW,鴻勁,3320.0,1032584.0,34.3455107,1.8404907975460123,False,一般,一般,0,0,0
7780.TW,大研生醫,181.5,261556.0,0.47515725,0.0,False,一般,一般,0,0,0
7786.TW,東方風能,154.5,129287.0,0.19900754,0.0,False,一般,一般,0,0,0
7788.TW,松川精密,134.0,141319.0,0.19031166,-0.7407407407407408,False,一般,一般,0,0,0
7791.TW,皇家可口,71.5,58885.0,0.04203101,-0.2789400278940028,False,一般,一般,0,0,0
7799.TW,禾榮科,387.0,688214.0,2.65697646,-1.1494252873563218,False,一般,一般,0,0,0
8011.TW,台通,22.0,950840.0,0.20740909,1.8518518518518516,False,一般,一般,0,0,0
8016.TW,矽創,184.0,1289381.0,2.35522149,1.9390581717451523,True,一般,一般,0,0,0
8021.TW,尖點,193.0,33642234.0,64.3760769,5.177111716621254,True,一般,一般,0,0,0
8028.TW,昇陽半導體,196.5,12820577.0,25.58739397,-2.2388059701492535,False,一般,一般,0,0,0
8033.TW,雷虎,144.5,2488749.0,3.58997234,-1.0273972602739725,False,一般,一般,0,0,0
8039.TW,台虹,86.1,13100208.0,11.25648065,2.256532066508314,True,一般,一般,0,0,0
8045.TW,達運光電,73.8,455655.0,0.3367129,-3.0223390275952693,True,一般,一般,0,0,0
8046.TW,南電,241.5,19234470.0,47.46191647,-1.2269938650306749,True,一般,一般,0,0,0
8070.TW,長華*,44.9,4617686.0,2.07364914,1.6987542468856174,True,一般,一般,0,0,0
8072.TW,陞泰,31.05,585570.0,0.183374,2.814569536423841,False,一般,一般,0,0,0
8081.TW,致新,215.0,619594.0,1.32749042,2.137767220902613,True,一般,一般,0,0,0
8101.TW,華冠,16.3,8610.0,0.00138011,0.0,True,一般,一般,0,0,0
8103.TW,瀚荃,92.9,6966897.0,6.65795606,0.21574973031283715,True,一般,一般,0,0,0
8104.TW,錸寶,32.4,1227159.0,0.39786554,3.6799999999999997,True,一般,一般,0,0,0
8105.TW,凌巨,15.0,28057364.0,4.15050292,9.89010989010989,True,一般,一般,0,0,0
8110.TW,華東,75.1,88711518.0,67.60166153,2.3160762942779294,False,一般,一般,0,0,0
8112.TW,至上,84.5,113299383.0,94.31008601,7.369758576874205,True,一般,一般,0,0,0
8112A.TW,至上甲特,44.65,5422.0,0.00241805,0.0,True,一般,一般,0,0,0
8114.TW,振樺電,173.5,1636810.0,2.87509797,0.872093023255814,True,一般,一般,0,0,0
8131.TW,福懋科,68.4,24436853.0,16.63228089,0.8849557522123892,True,一般,一般,0,0,0
8150.TW,南茂,53.2,66244764.0,34.72577693,3.300970873786407,True,一般,一般,0,0,0
8162.TW,微矽電子-創,37.75,86236.0,0.03300817,-2.8314028314028317,False,一般,一般,0,0,0
8163.TW,達方,30.7,995355.0,0.30409059,3.1932773109243695,True,一般,一般,0,0,0
8201.TW,無敵,13.6,69248.0,0.00934052,0.0,True,一般,一般,0,0,0
8210.TW,勤誠,975.0,2794012.0,27.78237449,-1.5151515151515151,False,高價股,高價股,0,0,0
8213.TW,志超,34.3,1264363.0,0.4268057,5.701078582434516,True,一般,一般,0,0,0
8215.TW,明基材,22.2,10972629.0,2.40839972,9.900990099009901,True,一般,一般,0,0,0
8222.TW,寶一,40.05,314885.0,0.1261726,0.0,True,一般,一般,0,0,0
8249.TW,菱光,50.9,604110.0,0.30604621,1.1928429423459244,True,一般,一般,0,0,0
8261.TW,富鼎,90.8,882295.0,0.8014931,-0.9814612868047983,False,一般,一般,0,0,0
8271.TW,宇瞻,119.5,42659448.0,50.86445885,6.696428571428571,True,一般,一般,0,0,0
8341.TW,日友,76.3,211897.0,0.16259248,-0.13089005235602097,False,一般,一般,0,0,0
8367.TW,建新國際,42.45,30250.0,0.01283395,0.1179245283018868,False,一般,一般,0,0,0
8374.TW,羅昇,91.3,6204298.0,5.66216725,3.5147392290249435,True,一般,一般,0,0,0
8404.TW,百和興業-KY,23.55,447562.0,0.10600518,-0.42283298097251587,False,一般,一般,0,0,0
8411.TW,福貞-KY,12.15,19960.0,0.00241556,0.0,False,一般,一般,0,0,0
8422.TW,可寧衛*,34.9,162827918.0,55.35297043,9.921259842519685,True,一般,一般,0,0,0
8429.TW,金麗-KY,7.62,211742.0,0.01606602,0.9271523178807948,False,一般,一般,0,0,0
8438.TW,昶昕,49.55,583723.0,0.28671818,1.1224489795918369,False,一般,一般,0,0,0
8442.TW,威宏-KY,68.6,54732.0,0.03764142,-0.8670520231213874,True,一般,一般,0,0,0
8443.TW,阿瘦,11.1,9612.0,0.00106864,-0.4484304932735426,False,一般,一般,0,0,0
8454.TW,富邦媒,209.0,900323.0,1.87012536,2.955665024630542,True,一般,一般,0,0,0
8462.TW,柏文,154.5,165082.0,0.25386877,2.6578073089700998,False,一般,一般,0,0,0
8463.TW,潤泰材,26.5,64180.0,0.01704134,0.0,False,一般,一般,0,0,0
8464.TW,億豐,373.0,533505.0,1.98141294,0.4037685060565276,True,一般,一般,0,0,0
8466.TW,美吉吉-KY,21.45,44102.0,0.00943369,0.46838407494145207,False,一般,一般,0,0,0
8467.TW,波力-KY,172.0,115901.0,0.198349,-0.8645533141210375,False,一般,一般,0,0,0
8473.TW,山林水,35.75,256962.0,0.09209172,-0.2789400278940028,True,一般,一般,0,0,0
8476.TW,台境*,16.6,715441.0,0.11972393,-3.768115942028986,True,一般,一般,0,0,0
8478.TW,東哥遊艇,191.5,214770.0,0.40952389,1.5915119363395225,True,一般,一般,0,0,0
8481.TW,政伸,40.55,37000.0,0.0148735,1.122194513715711,False,一般,一般,0,0,0
8482.TW,商億-KY,49.5,24003.0,0.011817,-0.5025125628140703,True,一般,一般,0,0,0
8487.TW,愛爾達-創,80.1,54164.0,0.04336755,1.3924050632911393,True,一般,一般,0,0,0
8488.TW,吉源-KY,10.05,263207.0,0.02702266,0.0,False,一般,一般,0,0,0
8499.TW,鼎炫-KY,324.5,230996.0,0.74691331,2.365930599369085,True,一般,一般,0,0,0
8926.TW,台汽電,40.5,2074803.0,0.83781032,-0.24630541871921183,True,一般,一般,0,0,0
8940.TW,新天地,21.35,61672.0,0.01315413,-0.23364485981308408,False,一般,一般,0,0,0
8996.TW,高力,568.0,3472975.0,19.95492501,-2.405498281786942,False,一般,一般,0,0,0
9103.TW,美德醫療-DR,4.44,871550.0,0.03831335,1.8348623853211006,True,一般,一般,0,0,0
910322.TW,康師傅-DR,24.05,17224.0,0.0041336,2.3404255319148937,True,一般,一般,0,0,0
9105.TW,泰金寶-DR,5.88,21134609.0,1.24867685,0.3412969283276451,True,一般,一般,0,0,0
910861.TW,神州-DR,5.27,39353.0,0.00209332,-0.5660377358490566,True,一般,一般,0,0,0
9110.TW,越南控-DR,3.02,56000.0,0.0016647,-3.821656050955414,False,一般,一般,0,0,0
911608.TW,明輝-DR,2.75,34001.0,0.00091502,2.611940298507463,False,一般,一般,0,0,0
911622.TW,泰聚亨-DR,3.87,67000.0,0.0025909,1.842105263157895,True,一般,一般,0,0,0
911868.TW,同方友友-DR,1.34,290000.0,0.003841,1.5151515151515151,True,一般,一般,0,0,0
912000.TW,晨訊科-DR,2.67,528304.0,0.01403787,0.0,False,一般,一般,0,0,0
9136.TW,巨騰-DR,8.02,1442055.0,0.11594922,0.25,True,一般,一般,0,0,0
9802.TW,鈺齊-KY,99.9,1176248.0,1.17551319,-1.0891089108910892,True,一般,一般,0,0,0
9902.TW,台火,16.8,356989.0,0.05955233,2.4390243902439024,True,一般,一般,0,0,0
9904.TW,寶成,31.15,15514793.0,4.80474856,2.4671052631578947,True,一般,一般,0,0,0
9905.TW,大華,19.9,123740.0,0.02459743,0.0,True,一般,一般,0,0,0
9906.TW,欣巴巴,49.45,93845.0,0.0461291,1.8537590113285274,False,一般,一般,0,0,0
9907.TW,統一實,18.25,4336031.0,0.78769791,2.528089887640449,True,一般,一般,0,0,0
9908.TW,大台北,29.85,97995.0,0.0292687,0.0,True,一般,一般,0,0,0
9910.TW,豐泰,106.5,1335354.0,1.42025623,0.0,False,一般,一般,0,0,0
9911.TW,櫻花,82.7,504585.0,0.41695496,-0.6009615384615384,True,一般,一般,0,0,0
9912.TW,偉聯,12.15,40494.0,0.00496727,-3.187250996015936,False,一般,一般,0,0,0
9914.TW,美利達,80.3,1919932.0,1.53778116,1.133501259445844,True,一般,一般,0,0,0
9917.TW,中保科,108.5,332489.0,0.36099085,0.0,False,一般,一般,0,0,0
9918.TW,欣天然,39.6,15929.0,0.00631403,-0.2518891687657431,False,一般,一般,0,0,0
9919.TW,康那香,16.5,488101.0,0.0800462,1.8518518518518516,True,一般,一般,0,0,0
9921.TW,巨大,90.2,1419179.0,1.27083632,2.968036529680365,False,一般,一般,0,0,0
9924.TW,福興,50.2,137888.0,0.06935872,-0.594059405940594,False,一般,一般,0,0,0
9925.TW,新保,40.7,138946.0,0.05656138,-0.1226993865030675,False,一般,一般,0,0,0
9926.TW,新海,49.35,25065.0,0.01238168,-0.10121457489878542,True,一般,一般,0,0,0
9927.TW,泰銘,67.8,87001.0,0.05903314,0.14771048744460857,True,一般,一般,0,0,0
9928.TW,中視,18.0,195387.0,0.03531867,-1.6393442622950818,True,一般,一般,0,0,0
9929.TW,秋雨,10.5,9000.0,0.0009365,-1.869158878504673,False,一般,一般,0,0,0
9930.TW,中聯資源,69.9,92214.0,0.06449867,0.0,False,一般,一般,0,0,0
9931.TW,欣高,33.55,7817.0,0.00261465,-0.44510385756676557,False,一般,一般,0,0,0
9933.TW,中鼎,31.2,2314820.0,0.72408378,0.6451612903225806,True,一般,一般,0,0,0
9934.TW,成霖,9.98,637192.0,0.06328357,-0.10010010010010009,False,一般,一般,0,0,0
9935.TW,慶豐富,19.65,209257.0,0.04106282,0.25510204081632654,False,一般,一般,0,0,0
9937.TW,全國,58.4,46635.0,0.02710444,0.6896551724137931,True,一般,一般,0,0,0
9938.TW,百和,51.9,1565490.0,0.80777285,1.7647058823529411,False,一般,一般,0,0,0
9939.TW,宏全,118.5,825496.0,0.97574266,1.282051282051282,False,一般,一般,0,0,0
9940.TW,信義,22.35,278937.0,0.06252685,0.2242152466367713,True,一般,一般,0,0,0
9941.TW,裕融,81.8,1667628.0,1.36707504,-0.8484848484848484,True,一般,一般,0,0,0
9941A.TW,裕融甲特,50.3,3078.0,0.00154822,0.0,False,一般,一般,0,0,0
9942.TW,茂順,106.0,72786.0,0.07700971,0.47393364928909953,True,一般,一般,0,0,0
9943.TW,好樂迪,60.1,38639.0,0.02324431,0.16666666666666669,False,一般,一般,0,0,0
9944.TW,新麗,16.8,22503.0,0.00378152,-0.2967359050445104,False,一般,一般,0,0,0
9945.TW,潤泰新,29.85,5505103.0,1.64358546,0.505050505050505,True,一般,一般,0,0,0
9946.TW,三發地產,19.1,147100.0,0.02817642,-0.5208333333333333,True,一般,一般,0,0,0
9955.TW,佳龍,31.25,596535.0,0.18529889,1.1326860841423947,False,一般,一般,0,0,0
9958.TW,世紀鋼,139.0,1742362.0,2.42585739,-2.112676056338028,True,一般,一般,0,0,0
^TWII,加權指數,30435.47,0.0,0.0,-0.46,False,市場指數,市場指數,0,0,0
^TWOII,櫃買指數,278.97,0.0,0.0,1.2,False,市場指數,市場指數,0,0,0
^DJI,道瓊工業,49277.78,0.0,0.0,-0.37,False,美股指數,美股指數,0,0,0
^GSPC,S&P 500,6951.0,0.0,0.0,0.09,False,美股指數,美股指數,0,0,0
^IXIC,那斯達克,23645.96,0.0,0.0,0.42,False,美股指數,美股指數,0,0,0
^SOX,費城半導體,7574.64,0.0,0.0,-1.0,False,美股指數,美股指數,0,0,0
^VIX,美股 VIX,15.08,0.0,0.0,2.24,False,波動率,波動率,0,0,0
GC=F,黃金,4453.9,0.0,0.0,-0.63,False,大宗商品,大宗商品,0,0,0
SI=F,白銀,76.86,0.0,0.0,-4.55,False,大宗商品,大宗商品,0,0,0
HG=F,銅,5.89,0.0,0.0,-2.06,False,大宗商品,大宗商品,0,0,0
CL=F,原油,56.5,0.0,0.0,-1.1,False,大宗商品,大宗商品,0,0,0
