Date,open,open,open,high,high,high,low,low,low,close,close,close,volume,volume,volume
2025-08-19,34.0,35.099998474121094,299.5,34.0,35.099998474121094,299.5,34.0,35.099998474121094,299.5,34.04999923706055,35.099998474121094,299.5,1125258,2551960.0,0.0
2025-08-20,32.900001525878906,34.099998474121094,299.5,32.900001525878906,34.099998474121094,299.5,32.900001525878906,34.099998474121094,299.5,34.45000076293945,34.29999923706055,299.5,898830,1633681.0,0.0
2025-08-21,33.349998474121094,34.5,299.5,33.349998474121094,34.5,299.5,33.349998474121094,34.5,299.5,33.45000076293945,36.099998474121094,299.5,493371,2881570.0,0.0
2025-08-22,33.04999923706055,36.5,299.5,33.04999923706055,36.5,299.5,33.04999923706055,36.5,299.5,33.04999923706055,37.79999923706055,299.5,324066,14722389.0,0.0
2025-08-25,32.599998474121094,36.900001525878906,299.5,32.599998474121094,36.900001525878906,299.5,32.599998474121094,36.900001525878906,299.5,33.45000076293945,37.75,299.5,397957,7844285.0,0.0
2025-08-26,32.79999923706055,36.79999923706055,299.5,32.79999923706055,36.79999923706055,299.5,32.79999923706055,36.79999923706055,299.5,32.849998474121094,37.25,299.5,546129,4159994.0,0.0
2025-08-27,32.29999923706055,36.349998474121094,299.5,32.29999923706055,36.349998474121094,299.5,32.29999923706055,36.349998474121094,299.5,32.45000076293945,39.45000076293945,299.5,403322,17982748.0,0.0
2025-08-28,31.850000381469727,39.849998474121094,299.5,31.850000381469727,39.849998474121094,299.5,31.850000381469727,39.849998474121094,299.5,32.75,40.849998474121094,299.5,278129,21629956.0,0.0
2025-08-29,32.70000076293945,39.20000076293945,299.5,32.70000076293945,39.20000076293945,299.5,32.70000076293945,39.20000076293945,299.5,33.400001525878906,39.849998474121094,299.5,376517,7966621.0,0.0
2025-09-01,32.150001525878906,39.400001525878906,299.5,32.150001525878906,39.400001525878906,299.5,32.150001525878906,39.400001525878906,299.5,32.25,39.849998474121094,299.5,285093,5698694.0,95513.0
2025-09-02,31.799999237060547,39.400001525878906,278.0,31.799999237060547,39.400001525878906,278.0,31.799999237060547,39.400001525878906,278.0,31.899999618530273,40.349998474121094,309.0,232192,6992818.0,140956.0
2025-09-03,31.350000381469727,39.20000076293945,305.0,31.350000381469727,39.20000076293945,305.0,31.350000381469727,39.20000076293945,305.0,31.899999618530273,40.099998474121094,308.0,266772,4298969.0,114348.0
2025-09-04,31.75,39.75,291.0,31.75,39.75,291.0,31.75,39.75,291.0,32.099998474121094,40.45000076293945,291.0,225955,5916383.0,35280.0
2025-09-05,32.099998474121094,39.150001525878906,289.0,32.099998474121094,39.150001525878906,289.0,32.099998474121094,39.150001525878906,289.0,32.95000076293945,39.79999923706055,295.0,327110,2768158.0,104745.0
2025-09-08,34.400001525878906,39.70000076293945,290.0,34.400001525878906,39.70000076293945,290.0,34.400001525878906,39.70000076293945,290.0,34.45000076293945,40.349998474121094,299.0,740314,3513054.0,121474.0
2025-09-09,33.70000076293945,38.79999923706055,188.0,33.70000076293945,38.79999923706055,188.0,33.70000076293945,38.79999923706055,188.0,33.70000076293945,39.20000076293945,226.5,405295,7762244.0,5605644.0
2025-09-10,32.900001525878906,37.599998474121094,225.0,32.900001525878906,37.599998474121094,225.0,32.900001525878906,37.599998474121094,225.0,34.20000076293945,38.29999923706055,227.0,629851,3540214.0,2483619.0
2025-09-11,32.900001525878906,38.099998474121094,214.0,32.900001525878906,38.099998474121094,214.0,32.900001525878906,38.099998474121094,214.0,32.900001525878906,38.54999923706055,214.5,520382,3261018.0,2429683.0
2025-09-12,32.29999923706055,38.29999923706055,190.0,32.29999923706055,38.29999923706055,190.0,32.29999923706055,38.29999923706055,190.0,34.150001525878906,38.29999923706055,208.5,547069,5758359.0,2128050.0
2025-09-15,33.29999923706055,36.0,209.0,33.29999923706055,36.0,209.0,33.29999923706055,36.0,209.0,35.599998474121094,36.400001525878906,211.5,2026428,1751847.0,1267470.0
2025-09-16,35.04999923706055,35.400001525878906,206.5,35.04999923706055,35.400001525878906,206.5,35.04999923706055,35.400001525878906,206.5,38.599998474121094,38.900001525878906,207.5,2756607,7864154.0,905465.0
2025-09-17,38.95000076293945,38.599998474121094,200.5,38.95000076293945,38.599998474121094,200.5,38.95000076293945,38.599998474121094,200.5,40.79999923706055,40.0,220.5,4490052,9767156.0,1909893.0
2025-09-18,40.20000076293945,38.95000076293945,240.0,40.20000076293945,38.95000076293945,240.0,40.20000076293945,38.95000076293945,240.0,42.79999923706055,42.29999923706055,240.0,4682045,18311329.0,3264636.0
2025-09-19,41.5,41.400001525878906,228.5,41.5,41.400001525878906,228.5,41.5,41.400001525878906,228.5,41.95000076293945,43.099998474121094,234.0,3417923,14275658.0,1560881.0
2025-09-22,39.0,43.04999923706055,225.5,39.0,43.04999923706055,225.5,39.0,43.04999923706055,225.5,39.45000076293945,45.0,225.5,1801292,18117842.0,1003822.0
2025-09-23,39.849998474121094,46.0,214.0,39.849998474121094,46.0,214.0,39.849998474121094,46.0,214.0,41.349998474121094,46.79999923706055,214.0,2997207,22195143.0,902598.0
2025-09-24,39.70000076293945,44.29999923706055,209.0,39.70000076293945,44.29999923706055,209.0,39.70000076293945,44.29999923706055,209.0,39.70000076293945,44.29999923706055,210.5,1642455,8684023.0,502828.0
2025-09-25,37.900001525878906,42.900001525878906,206.0,37.900001525878906,42.900001525878906,206.0,37.900001525878906,42.900001525878906,206.0,38.650001525878906,43.29999923706055,206.0,1101138,4937716.0,659260.0
2025-09-26,36.45000076293945,42.25,198.0,36.45000076293945,42.25,198.0,36.45000076293945,42.25,198.0,36.54999923706055,42.25,202.0,1106556,4366131.0,823115.0
2025-09-30,35.29999923706055,41.54999923706055,192.0,35.29999923706055,41.54999923706055,192.0,35.29999923706055,41.54999923706055,192.0,37.29999923706055,42.650001525878906,200.0,1175632,4223160.0,503374.0
2025-10-01,37.099998474121094,42.0,198.0,37.099998474121094,42.0,198.0,37.099998474121094,42.0,198.0,39.20000076293945,44.900001525878906,198.0,1603597,12902373.0,411346.0
2025-10-02,38.599998474121094,43.599998474121094,190.5,38.599998474121094,43.599998474121094,190.5,38.599998474121094,43.599998474121094,190.5,41.400001525878906,44.70000076293945,194.5,4185790,10140036.0,439706.0
2025-10-03,40.54999923706055,43.29999923706055,190.5,40.54999923706055,43.29999923706055,190.5,40.54999923706055,43.29999923706055,190.5,41.25,44.349998474121094,191.5,1860117,6661103.0,349149.0
2025-10-07,40.599998474121094,44.400001525878906,187.5,40.599998474121094,44.400001525878906,187.5,40.599998474121094,44.400001525878906,187.5,40.79999923706055,44.75,189.5,2026656,7374952.0,522078.0
2025-10-08,39.099998474121094,44.95000076293945,189.0,39.099998474121094,44.95000076293945,189.0,39.099998474121094,44.95000076293945,189.0,39.599998474121094,46.29999923706055,190.0,974404,15899446.0,258004.0
2025-10-09,39.599998474121094,46.5,188.0,39.599998474121094,46.5,188.0,39.599998474121094,46.5,188.0,42.70000076293945,46.54999923706055,190.5,5193017,11747585.0,302842.0
2025-10-13,41.400001525878906,41.349998474121094,178.0,41.400001525878906,41.349998474121094,178.0,41.400001525878906,41.349998474121094,178.0,46.95000076293945,43.29999923706055,185.5,5977147,8643228.0,291171.0
2025-10-14,49.5,44.0,184.5,49.5,44.0,184.5,49.5,44.0,184.5,49.79999923706055,44.599998474121094,192.5,6560452,11689183.0,453045.0
2025-10-15,43.849998474121094,41.0,185.0,43.849998474121094,41.0,185.0,43.849998474121094,41.0,185.0,46.400001525878906,42.04999923706055,189.0,2890869,6703328.0,248632.0
2025-10-16,46.599998474121094,40.400001525878906,188.0,46.599998474121094,40.400001525878906,188.0,46.599998474121094,40.400001525878906,188.0,49.29999923706055,40.900001525878906,189.5,3601480,7840024.0,260657.0
2025-10-17,46.5,39.70000076293945,186.0,46.5,39.70000076293945,186.0,46.5,39.70000076293945,186.0,47.5,39.900001525878906,187.5,2688285,10354985.0,373155.0
2025-10-20,45.900001525878906,38.04999923706055,184.5,45.900001525878906,38.04999923706055,184.5,45.900001525878906,38.04999923706055,184.5,46.70000076293945,38.95000076293945,184.5,1368186,3875947.0,221399.0
2025-10-21,45.0,39.0,181.5,45.0,39.0,181.5,45.0,39.0,181.5,45.900001525878906,39.0,185.0,2098980,2616500.0,305626.0
2025-10-22,43.650001525878906,38.5,181.5,43.650001525878906,38.5,181.5,43.650001525878906,38.5,181.5,44.45000076293945,39.5,183.5,1180530,3838630.0,229119.0
2025-10-23,43.29999923706055,38.20000076293945,180.0,43.29999923706055,38.20000076293945,180.0,43.29999923706055,38.20000076293945,180.0,44.29999923706055,38.20000076293945,180.5,902881,3028829.0,612684.0
2025-10-27,45.599998474121094,38.0,175.0,45.599998474121094,38.0,175.0,45.599998474121094,38.0,175.0,48.0,38.400001525878906,175.5,3336439,1886134.0,703266.0
2025-10-28,47.79999923706055,38.400001525878906,166.0,47.79999923706055,38.400001525878906,166.0,47.79999923706055,38.400001525878906,166.0,49.54999923706055,38.400001525878906,170.0,4085013,2351850.0,1066919.0
2025-10-29,48.54999923706055,37.70000076293945,165.5,48.54999923706055,37.70000076293945,165.5,48.54999923706055,37.70000076293945,165.5,48.54999923706055,38.5,168.0,3032704,2580017.0,302488.0
2025-10-30,48.20000076293945,38.099998474121094,165.0,48.20000076293945,38.099998474121094,165.0,48.20000076293945,38.099998474121094,165.0,49.25,38.45000076293945,167.0,1885291,2827300.0,197796.0
2025-10-31,46.900001525878906,36.849998474121094,167.5,46.900001525878906,36.849998474121094,167.5,46.900001525878906,36.849998474121094,167.5,46.900001525878906,37.150001525878906,175.0,1572652,1502981.0,481294.0
2025-11-03,46.150001525878906,36.79999923706055,171.5,46.150001525878906,36.79999923706055,171.5,46.150001525878906,36.79999923706055,171.5,47.25,38.150001525878906,187.0,1381225,2331698.0,1282387.0
2025-11-04,46.0,37.650001525878906,189.0,46.0,37.650001525878906,189.0,46.0,37.650001525878906,189.0,46.0,37.900001525878906,192.5,1968112,1716108.0,1117284.0
2025-11-05,41.0,35.599998474121094,181.0,41.0,35.599998474121094,181.0,41.0,35.599998474121094,181.0,44.849998474121094,37.54999923706055,184.0,1886423,2184062.0,333433.0
2025-11-06,47.900001525878906,37.5,185.5,47.900001525878906,37.5,185.5,47.900001525878906,37.5,185.5,49.0,39.79999923706055,191.5,2765909,5047142.0,485409.0
2025-11-07,46.150001525878906,38.900001525878906,189.0,46.150001525878906,38.900001525878906,189.0,46.150001525878906,38.900001525878906,189.0,52.0,39.599998474121094,189.0,3778407,3806282.0,311664.0
2025-11-10,52.20000076293945,39.29999923706055,184.0,52.20000076293945,39.29999923706055,184.0,52.20000076293945,39.29999923706055,184.0,56.0,39.29999923706055,184.0,4194742,5653037.0,343198.0
2025-11-11,51.29999923706055,38.849998474121094,180.0,51.29999923706055,38.849998474121094,180.0,51.29999923706055,38.849998474121094,180.0,54.900001525878906,38.849998474121094,180.0,3806978,2917220.0,294068.0
2025-11-12,53.5,37.5,176.0,53.5,37.5,176.0,53.5,37.5,176.0,54.599998474121094,38.599998474121094,177.5,2542406,2200286.0,226207.0
2025-11-13,53.5,38.25,172.5,53.5,38.25,172.5,53.5,38.25,172.5,53.5,38.25,184.5,2071823,1697814.0,406751.0
2025-11-14,50.0,36.70000076293945,180.0,50.0,36.70000076293945,180.0,50.0,36.70000076293945,180.0,50.5,37.099998474121094,184.5,1402487,1654300.0,285652.0
2025-11-17,50.400001525878906,36.70000076293945,184.0,50.400001525878906,36.70000076293945,184.0,50.400001525878906,36.70000076293945,184.0,51.79999923706055,36.95000076293945,187.0,981675,2696478.0,350664.0
2025-11-18,49.45000076293945,34.5,183.5,49.45000076293945,34.5,183.5,49.45000076293945,34.5,183.5,49.54999923706055,35.25,184.5,1054256,2236901.0,425520.0
2025-11-19,47.599998474121094,34.099998474121094,180.5,47.599998474121094,34.099998474121094,180.5,47.599998474121094,34.099998474121094,180.5,48.45000076293945,34.45000076293945,180.5,537667,1439800.0,181756.0
2025-11-20,49.29999923706055,34.79999923706055,176.5,49.29999923706055,34.79999923706055,176.5,49.29999923706055,34.79999923706055,176.5,50.20000076293945,34.900001525878906,185.0,915544,1019099.0,371418.0
2025-11-21,47.0,34.04999923706055,180.0,47.0,34.04999923706055,180.0,47.0,34.04999923706055,180.0,47.599998474121094,34.849998474121094,182.0,829941,1334202.0,270356.0
2025-11-24,46.45000076293945,34.599998474121094,184.0,46.45000076293945,34.599998474121094,184.0,46.45000076293945,34.599998474121094,184.0,49.54999923706055,34.70000076293945,186.5,1630057,1136018.0,333355.0
2025-11-25,51.29999923706055,33.900001525878906,182.0,51.29999923706055,33.900001525878906,182.0,51.29999923706055,33.900001525878906,182.0,54.5,34.54999923706055,185.5,3640150,847748.0,308822.0
2025-11-26,54.0,34.650001525878906,181.0,54.0,34.650001525878906,181.0,54.0,34.650001525878906,181.0,55.70000076293945,35.20000076293945,184.0,2261995,1006173.0,156802.0
2025-11-27,52.099998474121094,35.29999923706055,180.5,52.099998474121094,35.29999923706055,180.5,52.099998474121094,35.29999923706055,180.5,58.70000076293945,35.29999923706055,181.0,3400328,1044200.0,160325.0
2025-11-28,58.70000076293945,34.79999923706055,181.0,58.70000076293945,34.79999923706055,181.0,58.70000076293945,34.79999923706055,181.0,60.70000076293945,34.95000076293945,184.0,2243525,648794.0,221872.0
2025-12-01,59.0,34.79999923706055,183.0,59.0,34.79999923706055,183.0,59.0,34.79999923706055,183.0,59.0,34.79999923706055,187.5,1343266,792534.0,289409.0
2025-12-02,57.70000076293945,34.25,184.0,57.70000076293945,34.25,184.0,57.70000076293945,34.25,184.0,59.20000076293945,34.349998474121094,192.5,2042113,903087.0,467907.0
2025-12-03,59.0,34.099998474121094,190.5,59.0,34.099998474121094,190.5,59.0,34.099998474121094,190.5,63.400001525878906,34.349998474121094,193.0,3617083,672712.0,321090.0
2025-12-04,62.20000076293945,34.5,190.0,62.20000076293945,34.5,190.0,62.20000076293945,34.5,190.0,66.5,34.79999923706055,190.0,3340822,1068813.0,203418.0
2025-12-05,63.20000076293945,34.95000076293945,184.0,63.20000076293945,34.95000076293945,184.0,63.20000076293945,34.95000076293945,184.0,68.5999984741211,34.95000076293945,187.0,3936990,871643.0,103973.0
2025-12-08,68.0,34.04999923706055,188.0,68.0,34.04999923706055,188.0,68.0,34.04999923706055,188.0,69.4000015258789,34.150001525878906,192.0,3637241,1522987.0,315003.0
2025-12-09,66.9000015258789,33.95000076293945,189.5,66.9000015258789,33.95000076293945,189.5,66.9000015258789,33.95000076293945,189.5,69.19999694824219,34.849998474121094,189.5,2381844,1449364.0,559330.0
2025-12-10,67.19999694824219,34.5,180.5,67.19999694824219,34.5,180.5,67.19999694824219,34.5,180.5,68.80000305175781,34.650001525878906,181.5,1641372,1341939.0,335102.0
2025-12-11,67.5,33.54999923706055,180.0,67.5,33.54999923706055,180.0,67.5,33.54999923706055,180.0,69.30000305175781,34.20000076293945,182.5,1709747,1371781.0,387763.0
2025-12-12,66.0,34.099998474121094,175.0,66.0,34.099998474121094,175.0,66.0,34.099998474121094,175.0,67.5999984741211,34.650001525878906,176.0,1507910,1060215.0,233909.0
2025-12-15,66.0,34.349998474121094,169.5,66.0,34.349998474121094,169.5,66.0,34.349998474121094,169.5,67.30000305175781,34.349998474121094,171.0,1967394,913301.0,333146.0
2025-12-16,64.0,33.54999923706055,166.5,64.0,33.54999923706055,166.5,64.0,33.54999923706055,166.5,64.69999694824219,33.75,169.5,2038238,940750.0,387753.0
2025-12-17,62.900001525878906,33.95000076293945,161.5,62.900001525878906,33.95000076293945,161.5,62.900001525878906,33.95000076293945,161.5,67.4000015258789,34.849998474121094,165.5,2482187,1423835.0,164926.0
2025-12-18,65.0,34.5,162.5,65.0,34.5,162.5,65.0,34.5,162.5,67.80000305175781,34.5,162.5,1680862,805944.0,135588.0
2025-12-19,65.69999694824219,33.95000076293945,161.0,65.69999694824219,33.95000076293945,161.0,65.69999694824219,33.95000076293945,161.0,66.5999984741211,34.45000076293945,163.0,1412821,801472.0,59066.0
2025-12-22,63.20000076293945,34.04999923706055,162.5,63.20000076293945,34.04999923706055,162.5,63.20000076293945,34.04999923706055,162.5,65.0,34.20000076293945,163.0,954362,673680.0,153223.0
2025-12-23,64.5999984741211,34.400001525878906,166.5,64.5999984741211,34.400001525878906,166.5,64.5999984741211,34.400001525878906,166.5,64.5999984741211,34.400001525878906,172.0,722341,852415.0,309990.0
2025-12-24,63.70000076293945,33.849998474121094,171.0,63.70000076293945,33.849998474121094,171.0,63.70000076293945,33.849998474121094,171.0,69.80000305175781,34.150001525878906,171.5,5221845,686643.0,332856.0
2025-12-26,74.80000305175781,33.75,166.0,74.80000305175781,33.75,166.0,74.80000305175781,33.75,166.0,76.69999694824219,33.95000076293945,167.5,1973851,1890012.0,125042.0
