Date,open,open,open,open,high,high,high,high,low,low,low,low,close,close,close,close,volume,volume,volume,volume
2025-06-11,59.70000076293945,19.0,11.122002601623535,26.049999237060547,59.70000076293945,19.0,11.122002601623535,26.049999237060547,59.70000076293945,19.0,11.122002601623535,26.049999237060547,59.70000076293945,19.0,11.122002601623535,26.049999237060547,665303,69488,2733,179411
2025-06-12,58.79999923706055,18.399999618530273,11.122002601623535,25.649999618530273,58.79999923706055,18.399999618530273,11.122002601623535,25.649999618530273,58.79999923706055,18.399999618530273,11.122002601623535,25.649999618530273,58.79999923706055,18.399999618530273,11.122002601623535,25.649999618530273,287051,55035,11168,152001
2025-06-13,58.5,18.600000381469727,11.030538558959961,26.100000381469727,58.5,18.600000381469727,11.030538558959961,26.100000381469727,58.5,18.600000381469727,11.030538558959961,26.100000381469727,58.5,18.600000381469727,11.030538558959961,26.100000381469727,1384050,102080,9596,397002
2025-06-16,56.29999923706055,17.600000381469727,11.06712532043457,25.049999237060547,56.29999923706055,17.600000381469727,11.06712532043457,25.049999237060547,56.29999923706055,17.600000381469727,11.06712532043457,25.049999237060547,56.29999923706055,17.600000381469727,11.06712532043457,25.049999237060547,747276,23000,2953,133429
2025-06-17,57.29999923706055,17.899999618530273,10.993953704833984,25.100000381469727,57.29999923706055,17.899999618530273,10.993953704833984,25.100000381469727,57.29999923706055,17.899999618530273,10.993953704833984,25.100000381469727,57.29999923706055,17.899999618530273,10.993953704833984,25.100000381469727,383418,14050,9839,149000
2025-06-18,57.70000076293945,18.450000762939453,11.158589363098145,25.049999237060547,57.70000076293945,18.450000762939453,11.158589363098145,25.049999237060547,57.70000076293945,18.450000762939453,11.158589363098145,25.049999237060547,57.70000076293945,18.450000762939453,11.158589363098145,25.049999237060547,246225,29000,6029,43041
2025-06-19,57.599998474121094,18.25,11.250053405761719,25.0,57.599998474121094,18.25,11.250053405761719,25.0,57.599998474121094,18.25,11.250053405761719,25.0,57.599998474121094,18.25,11.250053405761719,25.0,296300,94012,6561,105059
2025-06-20,56.29999923706055,17.399999618530273,11.597615242004395,24.649999618530273,56.29999923706055,17.399999618530273,11.597615242004395,24.649999618530273,56.29999923706055,17.399999618530273,11.597615242004395,24.649999618530273,56.29999923706055,17.399999618530273,11.597615242004395,24.649999618530273,300000,131000,4919,200299
2025-06-23,55.0,16.399999618530273,11.158589363098145,24.149999618530273,55.0,16.399999618530273,11.158589363098145,24.149999618530273,55.0,16.399999618530273,11.158589363098145,24.149999618530273,55.0,16.399999618530273,11.158589363098145,24.149999618530273,190000,61981,9317,94000
2025-06-24,56.5,17.350000381469727,11.048831939697266,24.0,56.5,17.350000381469727,11.048831939697266,24.0,56.5,17.350000381469727,11.048831939697266,24.0,56.5,17.350000381469727,11.048831939697266,24.0,313091,22340,47828,150152
2025-06-25,58.0,17.850000381469727,11.158589363098145,24.899999618530273,58.0,17.850000381469727,11.158589363098145,24.899999618530273,58.0,17.850000381469727,11.158589363098145,24.899999618530273,58.0,17.850000381469727,11.158589363098145,24.899999618530273,223004,67235,26567,113403
2025-06-26,57.5,17.950000762939453,11.341517448425293,24.5,57.5,17.950000762939453,11.341517448425293,24.5,57.5,17.950000762939453,11.341517448425293,24.5,57.5,17.950000762939453,11.341517448425293,24.5,394452,141029,26275,242417
2025-06-27,58.5,18.5,11.158589363098145,25.399999618530273,58.5,18.5,11.158589363098145,25.399999618530273,58.5,18.5,11.158589363098145,25.399999618530273,58.5,18.5,11.158589363098145,25.399999618530273,377090,93293,30799,428115
2025-06-30,58.599998474121094,18.049999237060547,11.158589363098145,25.200000762939453,58.599998474121094,18.049999237060547,11.158589363098145,25.200000762939453,58.599998474121094,18.049999237060547,11.158589363098145,25.200000762939453,58.599998474121094,18.049999237060547,11.158589363098145,25.200000762939453,270195,105618,11643,271175
2025-07-01,57.5,18.049999237060547,11.26834487915039,24.75,57.5,18.049999237060547,11.26834487915039,24.75,57.5,18.049999237060547,11.26834487915039,24.75,57.5,18.049999237060547,11.26834487915039,24.75,260150,100000,11642,65000
2025-07-02,56.79999923706055,18.200000762939453,11.341517448425293,24.649999618530273,56.79999923706055,18.200000762939453,11.341517448425293,24.649999618530273,56.79999923706055,18.200000762939453,11.341517448425293,24.649999618530273,56.79999923706055,18.200000762939453,11.341517448425293,24.649999618530273,191390,8105,10973,72013
2025-07-03,57.900001525878906,18.100000381469727,11.414688110351562,24.850000381469727,57.900001525878906,18.100000381469727,11.414688110351562,24.850000381469727,57.900001525878906,18.100000381469727,11.414688110351562,24.850000381469727,57.900001525878906,18.100000381469727,11.414688110351562,24.850000381469727,1114332,147566,24080,212050
2025-07-04,59.0,18.5,11.524443626403809,25.200000762939453,59.0,18.5,11.524443626403809,25.200000762939453,59.0,18.5,11.524443626403809,25.200000762939453,59.0,18.5,11.524443626403809,25.200000762939453,697153,149145,24058,132259
2025-07-07,57.599998474121094,18.25,11.250053405761719,24.299999237060547,57.599998474121094,18.25,11.250053405761719,24.299999237060547,57.599998474121094,18.25,11.250053405761719,24.299999237060547,57.599998474121094,18.25,11.250053405761719,24.299999237060547,406050,24051,14220,104002
2025-07-08,55.5,18.5,11.524443626403809,24.200000762939453,55.5,18.5,11.524443626403809,24.200000762939453,55.5,18.5,11.524443626403809,24.200000762939453,55.5,18.5,11.524443626403809,24.200000762939453,401060,30010,117542,185501
2025-07-09,56.79999923706055,17.950000762939453,13.701284408569336,23.600000381469727,56.79999923706055,17.950000762939453,13.701284408569336,23.600000381469727,56.79999923706055,17.950000762939453,13.701284408569336,23.600000381469727,56.79999923706055,17.950000762939453,13.701284408569336,23.600000381469727,415124,32188,338403,59518
2025-07-10,57.599998474121094,17.899999618530273,13.061037063598633,24.0,57.599998474121094,17.899999618530273,13.061037063598633,24.0,57.599998474121094,17.899999618530273,13.061037063598633,24.0,57.599998474121094,17.899999618530273,13.061037063598633,24.0,300050,17282,97405,333215
2025-07-11,56.5,17.950000762939453,13.207379341125488,23.399999618530273,56.5,17.950000762939453,13.207379341125488,23.399999618530273,56.5,17.950000762939453,13.207379341125488,23.399999618530273,56.5,17.950000762939453,13.207379341125488,23.399999618530273,1010353,22060,43787,235013
2025-07-14,56.0,17.950000762939453,13.152501106262207,23.450000762939453,56.0,17.950000762939453,13.152501106262207,23.450000762939453,56.0,17.950000762939453,13.152501106262207,23.450000762939453,56.0,17.950000762939453,13.152501106262207,23.450000762939453,495063,16001,20261,112001
2025-07-15,55.70000076293945,17.850000381469727,12.85981559753418,23.549999237060547,55.70000076293945,17.850000381469727,12.85981559753418,23.549999237060547,55.70000076293945,17.850000381469727,12.85981559753418,23.549999237060547,55.70000076293945,17.850000381469727,12.85981559753418,23.549999237060547,376400,16855,33915,88482
2025-07-16,57.099998474121094,17.899999618530273,13.426892280578613,24.0,57.099998474121094,17.899999618530273,13.426892280578613,24.0,57.099998474121094,17.899999618530273,13.426892280578613,24.0,57.099998474121094,17.899999618530273,13.426892280578613,24.0,486013,13506,16954,182001
2025-07-17,58.400001525878906,17.950000762939453,13.682991027832031,24.049999237060547,58.400001525878906,17.950000762939453,13.682991027832031,24.049999237060547,58.400001525878906,17.950000762939453,13.682991027832031,24.049999237060547,58.400001525878906,17.950000762939453,13.682991027832031,24.049999237060547,3092948,4566,10424,298012
2025-07-18,61.79999923706055,17.700000762939453,13.09762191772461,25.350000381469727,61.79999923706055,17.700000762939453,13.09762191772461,25.350000381469727,61.79999923706055,17.700000762939453,13.09762191772461,25.350000381469727,61.79999923706055,17.700000762939453,13.09762191772461,25.350000381469727,5793713,28104,48755,170195
2025-07-21,66.30000305175781,17.399999618530273,13.518356323242188,24.850000381469727,66.30000305175781,17.399999618530273,13.518356323242188,24.850000381469727,66.30000305175781,17.399999618530273,13.518356323242188,24.850000381469727,66.30000305175781,17.399999618530273,13.518356323242188,24.850000381469727,5480367,44000,14237,72021
2025-07-22,67.0,17.950000762939453,13.701284408569336,24.700000762939453,67.0,17.950000762939453,13.701284408569336,24.700000762939453,67.0,17.950000762939453,13.701284408569336,24.700000762939453,67.0,17.950000762939453,13.701284408569336,24.700000762939453,2971160,17148,25717,299010
2025-07-23,65.80000305175781,17.399999618530273,13.518356323242188,24.25,65.80000305175781,17.399999618530273,13.518356323242188,24.25,65.80000305175781,17.399999618530273,13.518356323242188,24.25,65.80000305175781,17.399999618530273,13.518356323242188,24.25,5074650,30120,68884,319000
2025-07-24,69.0,17.799999237060547,13.518356323242188,24.950000762939453,69.0,17.799999237060547,13.518356323242188,24.950000762939453,69.0,17.799999237060547,13.518356323242188,24.950000762939453,69.0,17.799999237060547,13.518356323242188,24.950000762939453,16869191,30711,5473,102068
2025-07-25,78.19999694824219,17.899999618530273,13.664697647094727,24.450000762939453,78.19999694824219,17.899999618530273,13.664697647094727,24.450000762939453,78.19999694824219,17.899999618530273,13.664697647094727,24.450000762939453,78.19999694824219,17.899999618530273,13.664697647094727,24.450000762939453,41039467,8100,113388,120000
2025-07-28,77.19999694824219,17.899999618530273,14.085432052612305,24.75,77.19999694824219,17.899999618530273,14.085432052612305,24.75,77.19999694824219,17.899999618530273,14.085432052612305,24.75,77.19999694824219,17.899999618530273,14.085432052612305,24.75,13523221,26362,53118,175000
2025-07-29,77.80000305175781,17.5,13.719576835632324,24.299999237060547,77.80000305175781,17.5,13.719576835632324,24.299999237060547,77.80000305175781,17.5,13.719576835632324,24.299999237060547,77.80000305175781,17.5,13.719576835632324,24.299999237060547,10100608,7000,37811,144002
2025-07-30,75.0999984741211,17.5,13.62811279296875,24.200000762939453,75.0999984741211,17.5,13.62811279296875,24.200000762939453,75.0999984741211,17.5,13.62811279296875,24.200000762939453,75.0999984741211,17.5,13.62811279296875,24.200000762939453,7617772,15606,10389,99197
2025-07-31,73.0,17.100000381469727,13.719576835632324,24.100000381469727,73.0,17.100000381469727,13.719576835632324,24.100000381469727,73.0,17.100000381469727,13.719576835632324,24.100000381469727,73.0,17.100000381469727,13.719576835632324,24.100000381469727,13478641,24461,34023,184001
2025-08-04,76.0,17.399999618530273,13.390307426452637,23.649999618530273,76.0,17.399999618530273,13.390307426452637,23.649999618530273,76.0,17.399999618530273,13.390307426452637,23.649999618530273,76.0,17.399999618530273,13.390307426452637,23.649999618530273,4138571,22070,8589,132000
2025-08-05,76.5999984741211,17.600000381469727,13.207379341125488,24.25,76.5999984741211,17.600000381469727,13.207379341125488,24.25,76.5999984741211,17.600000381469727,13.207379341125488,24.25,76.5999984741211,17.600000381469727,13.207379341125488,24.25,13698200,65010,46708,194012
2025-08-06,77.5999984741211,17.799999237060547,13.262256622314453,24.399999618530273,77.5999984741211,17.799999237060547,13.262256622314453,24.399999618530273,77.5999984741211,17.799999237060547,13.262256622314453,24.399999618530273,77.5999984741211,17.799999237060547,13.262256622314453,24.399999618530273,6757042,86463,35022,116000
2025-08-07,78.9000015258789,19.0,13.426892280578613,24.799999237060547,78.9000015258789,19.0,13.426892280578613,24.799999237060547,78.9000015258789,19.0,13.426892280578613,24.799999237060547,78.9000015258789,19.0,13.426892280578613,24.799999237060547,5841057,330000,49414,147012
2025-08-08,76.5,18.200000762939453,13.536648750305176,24.25,76.5,18.200000762939453,13.536648750305176,24.25,76.5,18.200000762939453,13.536648750305176,24.25,76.5,18.200000762939453,13.536648750305176,24.25,5897358,31697,25023,168066
2025-08-11,77.0,18.0,13.536648750305176,23.75,77.0,18.0,13.536648750305176,23.75,77.0,18.0,13.536648750305176,23.75,77.0,18.0,13.536648750305176,23.75,7917499,14229,23519,549932
2025-08-12,77.80000305175781,18.200000762939453,13.262256622314453,23.149999618530273,77.80000305175781,18.200000762939453,13.262256622314453,23.149999618530273,77.80000305175781,18.200000762939453,13.262256622314453,23.149999618530273,77.80000305175781,18.200000762939453,13.262256622314453,23.149999618530273,7466079,39806,30619,398110
2025-08-13,83.5,18.799999237060547,13.829333305358887,23.399999618530273,83.5,18.799999237060547,13.829333305358887,23.399999618530273,83.5,18.799999237060547,13.829333305358887,23.399999618530273,83.5,18.799999237060547,13.829333305358887,23.399999618530273,9942744,252260,32954,423159
2025-08-14,87.80000305175781,18.100000381469727,13.719576835632324,23.0,87.80000305175781,18.100000381469727,13.719576835632324,23.0,87.80000305175781,18.100000381469727,13.719576835632324,23.0,87.80000305175781,18.100000381469727,13.719576835632324,23.0,46588397,52488,23073,329666
2025-08-15,93.19999694824219,18.350000381469727,13.31713581085205,23.299999237060547,93.19999694824219,18.350000381469727,13.31713581085205,23.299999237060547,93.19999694824219,18.350000381469727,13.31713581085205,23.299999237060547,93.19999694824219,18.350000381469727,13.31713581085205,23.299999237060547,53838100,78437,39396,236062
2025-08-18,87.80000305175781,18.450000762939453,13.719576835632324,23.149999618530273,87.80000305175781,18.450000762939453,13.719576835632324,23.149999618530273,87.80000305175781,18.450000762939453,13.719576835632324,23.149999618530273,87.80000305175781,18.450000762939453,13.719576835632324,23.149999618530273,26512489,174071,36262,282380
2025-08-19,99.0,17.850000381469727,13.646405220031738,23.399999618530273,99.0,17.850000381469727,13.646405220031738,23.399999618530273,99.0,17.850000381469727,13.646405220031738,23.399999618530273,99.0,17.850000381469727,13.646405220031738,23.399999618530273,52189808,137476,44654,235194
2025-08-20,102.0,16.700000762939453,13.682991027832031,23.299999237060547,102.0,16.700000762939453,13.682991027832031,23.299999237060547,102.0,16.700000762939453,13.682991027832031,23.299999237060547,102.0,16.700000762939453,13.682991027832031,23.299999237060547,31912876,77712,52715,457000
2025-08-21,95.0,17.450000762939453,13.353720664978027,23.200000762939453,95.0,17.450000762939453,13.353720664978027,23.200000762939453,95.0,17.450000762939453,13.353720664978027,23.200000762939453,95.0,17.450000762939453,13.353720664978027,23.200000762939453,40063596,432551,26906,186002
2025-08-22,92.4000015258789,15.949999809265137,13.500062942504883,23.450000762939453,92.4000015258789,15.949999809265137,13.500062942504883,23.450000762939453,92.4000015258789,15.949999809265137,13.500062942504883,23.450000762939453,92.4000015258789,15.949999809265137,13.500062942504883,23.450000762939453,26975969,121002,13127,195177
2025-08-25,95.5,16.399999618530273,13.518356323242188,23.799999237060547,95.5,16.399999618530273,13.518356323242188,23.799999237060547,95.5,16.399999618530273,13.518356323242188,23.799999237060547,95.5,16.399999618530273,13.518356323242188,23.799999237060547,33936916,115895,15823,747018
2025-08-26,105.0,16.399999618530273,13.353720664978027,24.600000381469727,105.0,16.399999618530273,13.353720664978027,24.600000381469727,105.0,16.399999618530273,13.353720664978027,24.600000381469727,105.0,16.399999618530273,13.353720664978027,24.600000381469727,62943450,48000,30617,397696
2025-08-27,121.5,16.399999618530273,13.372014045715332,24.299999237060547,121.5,16.399999618530273,13.372014045715332,24.299999237060547,121.5,16.399999618530273,13.372014045715332,24.299999237060547,121.5,16.399999618530273,13.372014045715332,24.299999237060547,9835443,29241,27890,297120
2025-08-28,127.5,16.850000381469727,13.646405220031738,24.100000381469727,127.5,16.850000381469727,13.646405220031738,24.100000381469727,127.5,16.850000381469727,13.646405220031738,24.100000381469727,127.5,16.850000381469727,13.646405220031738,24.100000381469727,57394259,48690,44371,345010
2025-08-29,130.5,16.850000381469727,13.353720664978027,24.299999237060547,130.5,16.850000381469727,13.353720664978027,24.299999237060547,130.5,16.850000381469727,13.353720664978027,24.299999237060547,130.5,16.850000381469727,13.353720664978027,24.299999237060547,26592007,37149,8604,321264
2025-09-01,133.0,16.649999618530273,13.463478088378906,24.350000381469727,133.0,16.649999618530273,13.463478088378906,24.350000381469727,133.0,16.649999618530273,13.463478088378906,24.350000381469727,133.0,16.649999618530273,13.463478088378906,24.350000381469727,64037997,19055,30785,478655
2025-09-02,132.5,16.600000381469727,13.189085960388184,24.25,132.5,16.600000381469727,13.189085960388184,24.25,132.5,16.600000381469727,13.189085960388184,24.25,132.5,16.600000381469727,13.189085960388184,24.25,46442281,31185,21261,1957242
2025-09-03,127.5,16.149999618530273,13.445184707641602,23.5,127.5,16.149999618530273,13.445184707641602,23.5,127.5,16.149999618530273,13.445184707641602,23.5,127.5,16.149999618530273,13.445184707641602,23.5,26576053,43121,33207,841000
2025-09-04,128.5,16.899999618530273,13.408598899841309,23.149999618530273,128.5,16.899999618530273,13.408598899841309,23.149999618530273,128.5,16.899999618530273,13.408598899841309,23.149999618530273,128.5,16.899999618530273,13.408598899841309,23.149999618530273,19018515,88708,26557,286050
2025-09-05,121.0,16.25,13.646405220031738,23.399999618530273,121.0,16.25,13.646405220031738,23.399999618530273,121.0,16.25,13.646405220031738,23.399999618530273,121.0,16.25,13.646405220031738,23.399999618530273,23772443,84539,44485,254000
2025-09-08,127.0,16.649999618530273,13.93908977508545,23.200000762939453,127.0,16.649999618530273,13.93908977508545,23.200000762939453,127.0,16.649999618530273,13.93908977508545,23.200000762939453,127.0,16.649999618530273,13.93908977508545,23.200000762939453,22705050,7007,0,305242
2025-09-09,131.5,16.600000381469727,13.93908977508545,23.25,131.5,16.600000381469727,13.93908977508545,23.25,131.5,16.600000381469727,13.93908977508545,23.25,131.5,16.600000381469727,13.93908977508545,23.25,35027349,58239,0,327634
2025-09-10,129.5,17.0,13.93908977508545,23.0,129.5,17.0,13.93908977508545,23.0,129.5,17.0,13.93908977508545,23.0,129.5,17.0,13.93908977508545,23.0,21671880,101000,0,336221
2025-09-11,144.0,16.200000762939453,13.93908977508545,22.75,144.0,16.200000762939453,13.93908977508545,22.75,144.0,16.200000762939453,13.93908977508545,22.75,144.0,16.200000762939453,13.93908977508545,22.75,23901873,35696,0,601301
2025-09-12,151.0,16.100000381469727,13.93908977508545,22.600000381469727,151.0,16.100000381469727,13.93908977508545,22.600000381469727,151.0,16.100000381469727,13.93908977508545,22.600000381469727,151.0,16.100000381469727,13.93908977508545,22.600000381469727,101734969,22159,0,251004
2025-09-15,157.0,16.049999237060547,14.350000381469727,22.299999237060547,157.0,16.049999237060547,14.350000381469727,22.299999237060547,157.0,16.049999237060547,14.350000381469727,22.299999237060547,157.0,16.049999237060547,14.350000381469727,22.299999237060547,21087030,20918,235073,202500
2025-09-16,136.0,15.850000381469727,14.149999618530273,22.200000762939453,136.0,15.850000381469727,14.149999618530273,22.200000762939453,136.0,15.850000381469727,14.149999618530273,22.200000762939453,136.0,15.850000381469727,14.149999618530273,22.200000762939453,27892114,60001,95330,139703
2025-09-17,133.0,15.899999618530273,13.800000190734863,22.399999618530273,133.0,15.899999618530273,13.800000190734863,22.399999618530273,133.0,15.899999618530273,13.800000190734863,22.399999618530273,133.0,15.899999618530273,13.800000190734863,22.399999618530273,18785971,895000,106826,447440
2025-09-18,129.5,16.549999237060547,13.550000190734863,23.25,129.5,16.549999237060547,13.550000190734863,23.25,129.5,16.549999237060547,13.550000190734863,23.25,129.5,16.549999237060547,13.550000190734863,23.25,33554745,124000,89839,1364799
2025-09-19,116.5,16.549999237060547,13.300000190734863,24.100000381469727,116.5,16.549999237060547,13.300000190734863,24.100000381469727,116.5,16.549999237060547,13.300000190734863,24.100000381469727,116.5,16.549999237060547,13.300000190734863,24.100000381469727,23460952,34239,131766,379059
2025-09-22,118.5,16.450000762939453,13.5,23.600000381469727,118.5,16.450000762939453,13.5,23.600000381469727,118.5,16.450000762939453,13.5,23.600000381469727,118.5,16.450000762939453,13.5,23.600000381469727,7948854,70103,29820,194511
2025-09-23,119.0,16.600000381469727,13.300000190734863,23.200000762939453,119.0,16.600000381469727,13.300000190734863,23.200000762939453,119.0,16.600000381469727,13.300000190734863,23.200000762939453,119.0,16.600000381469727,13.300000190734863,23.200000762939453,8056656,57546,44811,311918
2025-09-24,114.0,16.799999237060547,13.5,23.0,114.0,16.799999237060547,13.5,23.0,114.0,16.799999237060547,13.5,23.0,114.0,16.799999237060547,13.5,23.0,12560670,26101,68662,344000
2025-09-25,112.0,16.350000381469727,13.300000190734863,23.5,112.0,16.350000381469727,13.300000190734863,23.5,112.0,16.350000381469727,13.300000190734863,23.5,112.0,16.350000381469727,13.300000190734863,23.5,21422233,28000,17861,134775
2025-09-26,110.0,16.5,13.100000381469727,23.0,110.0,16.5,13.100000381469727,23.0,110.0,16.5,13.100000381469727,23.0,110.0,16.5,13.100000381469727,23.0,9910479,33090,6008,510171
2025-09-30,108.0,16.350000381469727,13.0,22.850000381469727,108.0,16.350000381469727,13.0,22.850000381469727,108.0,16.350000381469727,13.0,22.850000381469727,108.0,16.350000381469727,13.0,22.850000381469727,6357558,24095,33079,154787
2025-10-01,108.5,16.25,12.649999618530273,22.649999618530273,108.5,16.25,12.649999618530273,22.649999618530273,108.5,16.25,12.649999618530273,22.649999618530273,108.5,16.25,12.649999618530273,22.649999618530273,12871821,27000,47055,193000
2025-10-02,108.5,16.149999618530273,12.850000381469727,22.450000762939453,108.5,16.149999618530273,12.850000381469727,22.450000762939453,108.5,16.149999618530273,12.850000381469727,22.450000762939453,108.5,16.149999618530273,12.850000381469727,22.450000762939453,14018527,35002,339340,121284
2025-10-03,111.0,16.350000381469727,15.0,22.200000762939453,111.0,16.350000381469727,15.0,22.200000762939453,111.0,16.350000381469727,15.0,22.200000762939453,111.0,16.350000381469727,15.0,22.200000762939453,8846363,69050,482722,134231
2025-10-07,109.0,16.450000762939453,17.149999618530273,22.25,109.0,16.450000762939453,17.149999618530273,22.25,109.0,16.450000762939453,17.149999618530273,22.25,109.0,16.450000762939453,17.149999618530273,22.25,4817923,98841,441693,296066
2025-10-08,108.5,16.450000762939453,16.0,22.5,108.5,16.450000762939453,16.0,22.5,108.5,16.450000762939453,16.0,22.5,108.5,16.450000762939453,16.0,22.5,12113085,12355,87639,150108
2025-10-09,110.0,16.549999237060547,16.0,22.450000762939453,110.0,16.549999237060547,16.0,22.450000762939453,110.0,16.549999237060547,16.0,22.450000762939453,110.0,16.549999237060547,16.0,22.450000762939453,7586472,64020,127457,176291
2025-10-13,100.0,15.300000190734863,14.899999618530273,22.049999237060547,100.0,15.300000190734863,14.899999618530273,22.049999237060547,100.0,15.300000190734863,14.899999618530273,22.049999237060547,100.0,15.300000190734863,14.899999618530273,22.049999237060547,19314545,56003,33879,445001
2025-10-14,108.0,16.450000762939453,16.899999618530273,22.350000381469727,108.0,16.450000762939453,16.899999618530273,22.350000381469727,108.0,16.450000762939453,16.899999618530273,22.350000381469727,108.0,16.450000762939453,16.899999618530273,22.350000381469727,11286336,79064,66062,315231
2025-10-15,103.5,15.850000381469727,15.399999618530273,22.049999237060547,103.5,15.850000381469727,15.399999618530273,22.049999237060547,103.5,15.850000381469727,15.399999618530273,22.049999237060547,103.5,15.850000381469727,15.399999618530273,22.049999237060547,4234885,18709,52119,441021
2025-10-16,105.0,15.850000381469727,15.949999809265137,21.649999618530273,105.0,15.850000381469727,15.949999809265137,21.649999618530273,105.0,15.850000381469727,15.949999809265137,21.649999618530273,105.0,15.850000381469727,15.949999809265137,21.649999618530273,3453294,25000,19243,168001
2025-10-17,105.0,15.800000190734863,15.699999809265137,21.600000381469727,105.0,15.800000190734863,15.699999809265137,21.600000381469727,105.0,15.800000190734863,15.699999809265137,21.600000381469727,105.0,15.800000190734863,15.699999809265137,21.600000381469727,4334514,39046,22184,233003
2025-10-20,100.0,15.949999809265137,15.600000381469727,21.75,100.0,15.949999809265137,15.600000381469727,21.75,100.0,15.949999809265137,15.600000381469727,21.75,100.0,15.949999809265137,15.600000381469727,21.75,7307632,51073,13300,243000
2025-10-21,99.0,15.800000190734863,15.199999809265137,21.600000381469727,99.0,15.800000190734863,15.199999809265137,21.600000381469727,99.0,15.800000190734863,15.199999809265137,21.600000381469727,99.0,15.800000190734863,15.199999809265137,21.600000381469727,14607212,115997,47728,428150
2025-10-22,105.5,15.75,15.100000381469727,21.700000762939453,105.5,15.75,15.100000381469727,21.700000762939453,105.5,15.75,15.100000381469727,21.700000762939453,105.5,15.75,15.100000381469727,21.700000762939453,11741062,37000,46279,270419
2025-10-23,101.5,15.850000381469727,15.100000381469727,22.0,101.5,15.850000381469727,15.100000381469727,22.0,101.5,15.850000381469727,15.100000381469727,22.0,101.5,15.850000381469727,15.100000381469727,22.0,3415677,121835,74003,180048
2025-10-27,101.5,15.850000381469727,16.299999237060547,21.950000762939453,101.5,15.850000381469727,16.299999237060547,21.950000762939453,101.5,15.850000381469727,16.299999237060547,21.950000762939453,101.5,15.850000381469727,16.299999237060547,21.950000762939453,4094437,134393,41464,159509
2025-10-28,102.0,15.699999809265137,15.199999809265137,22.0,102.0,15.699999809265137,15.199999809265137,22.0,102.0,15.699999809265137,15.199999809265137,22.0,102.0,15.699999809265137,15.199999809265137,22.0,3659916,75890,21594,231051
2025-10-29,103.0,15.800000190734863,15.149999618530273,21.649999618530273,103.0,15.800000190734863,15.149999618530273,21.649999618530273,103.0,15.800000190734863,15.149999618530273,21.649999618530273,103.0,15.800000190734863,15.149999618530273,21.649999618530273,3429890,18575,21048,221112
2025-10-30,102.0,15.649999618530273,15.199999809265137,21.350000381469727,102.0,15.649999618530273,15.199999809265137,21.350000381469727,102.0,15.649999618530273,15.199999809265137,21.350000381469727,102.0,15.649999618530273,15.199999809265137,21.350000381469727,3340459,53102,53451,315623
2025-10-31,99.0,15.800000190734863,16.25,21.049999237060547,99.0,15.800000190734863,16.25,21.049999237060547,99.0,15.800000190734863,16.25,21.049999237060547,99.0,15.800000190734863,16.25,21.049999237060547,5812334,93090,693968,348875
2025-11-03,102.5,15.300000190734863,16.149999618530273,20.649999618530273,102.5,15.300000190734863,16.149999618530273,20.649999618530273,102.5,15.300000190734863,16.149999618530273,20.649999618530273,102.5,15.300000190734863,16.149999618530273,20.649999618530273,15445114,164043,1161623,352359
2025-11-04,111.0,14.550000190734863,19.100000381469727,20.549999237060547,111.0,14.550000190734863,19.100000381469727,20.549999237060547,111.0,14.550000190734863,19.100000381469727,20.549999237060547,111.0,14.550000190734863,19.100000381469727,20.549999237060547,30222323,96349,844329,294000
2025-11-05,103.5,14.649999618530273,19.299999237060547,20.100000381469727,103.5,14.649999618530273,19.299999237060547,20.100000381469727,103.5,14.649999618530273,19.299999237060547,20.100000381469727,103.5,14.649999618530273,19.299999237060547,20.100000381469727,19801381,102000,925841,231000
2025-11-06,110.5,15.449999809265137,18.350000381469727,19.950000762939453,110.5,15.449999809265137,18.350000381469727,19.950000762939453,110.5,15.449999809265137,18.350000381469727,19.950000762939453,110.5,15.449999809265137,18.350000381469727,19.950000762939453,14179020,55546,721711,195643
2025-11-07,111.5,14.800000190734863,20.899999618530273,20.049999237060547,111.5,14.800000190734863,20.899999618530273,20.049999237060547,111.5,14.800000190734863,20.899999618530273,20.049999237060547,111.5,14.800000190734863,20.899999618530273,20.049999237060547,27950995,21141,2082461,149583
2025-11-10,112.5,15.0,21.899999618530273,19.850000381469727,112.5,15.0,21.899999618530273,19.850000381469727,112.5,15.0,21.899999618530273,19.850000381469727,112.5,15.0,21.899999618530273,19.850000381469727,12816763,33000,1280772,239012
2025-11-11,106.0,14.449999809265137,19.200000762939453,19.399999618530273,106.0,14.449999809265137,19.200000762939453,19.399999618530273,106.0,14.449999809265137,19.200000762939453,19.399999618530273,106.0,14.449999809265137,19.200000762939453,19.399999618530273,6775308,197026,738728,247036
2025-11-12,104.5,14.449999809265137,19.149999618530273,19.700000762939453,104.5,14.449999809265137,19.149999618530273,19.700000762939453,104.5,14.449999809265137,19.149999618530273,19.700000762939453,104.5,14.449999809265137,19.149999618530273,19.700000762939453,7206471,87374,453484,299399
2025-11-13,106.5,15.149999618530273,19.5,20.25,106.5,15.149999618530273,19.5,20.25,106.5,15.149999618530273,19.5,20.25,106.5,15.149999618530273,19.5,20.25,6190104,161422,553283,222001
2025-11-14,105.5,15.600000381469727,18.600000381469727,20.0,105.5,15.600000381469727,18.600000381469727,20.0,105.5,15.600000381469727,18.600000381469727,20.0,105.5,15.600000381469727,18.600000381469727,20.0,6897306,82352,293777,202400
